iteration;acquisition_type;ground_truth_method;use_transfer_learning;prior_strength;outliers_enabled;outlier_fraction;outlier_type;outlier_magnitude;mse;rmse_h;r2;crps;coverage_high_region;posterior_mean;true_best;observed_best;true_value_at_best_observed;true_value_at_model_optimum;regret;exploitative_regret;CI_size_avg;coverage_95;seed;num_init;batch_size;noise_level;noise_strategy;gt_config
11;qEI;linear;False;;False;0.0;none;0.0;0.005077984819805993;0.1304938182125192;0.08541029968877445;0.04026750582292969;0.5925925925925926;0.48333145188531995;0.5285404950332837;0.5406523459445701;0.49780537751619985;0.5017775769203219;0.02676291811296183;0.030735117517083854;0.07577006450081297;0.8;5;5;1;0.03;observation_noise;
12;qEI;linear;False;;False;0.0;none;0.0;0.0045782626327941335;0.11800178923572084;0.17541465800733835;0.03798935934168725;0.8518518518518519;0.5216819315231807;0.5285404950332837;0.5406523459445701;0.49780537751619985;0.49827712721976686;0.03026336781351685;0.030735117517083854;0.07656215991450503;0.8125;5;5;1;0.03;observation_noise;
13;qEI;linear;False;;False;0.0;none;0.0;0.004528691241566794;0.11776552832511127;0.18434290128797803;0.03775678850093622;0.8148148148148148;0.5213628660365495;0.5285404950332837;0.5406523459445701;0.49780537751619985;0.4981708643002113;0.030369630733072417;0.030735117517083854;0.07366611287132896;0.8235294117647058;5;5;1;0.03;observation_noise;
14;qEI;linear;False;;False;0.0;none;0.0;0.004852473391301931;0.12783985355487645;0.1260268901535262;0.039206084422207584;0.48148148148148145;0.5194594405207913;0.5285404950332837;0.5406523459445701;0.49780537751619985;0.4982883397788224;0.030252155254461288;0.030735117517083854;0.07113467846744481;0.8333333333333334;5;5;1;0.03;observation_noise;
15;qEI;linear;False;;False;0.0;none;0.0;0.004615361122572329;0.12555904471793383;0.1687328939114907;0.03816635269200263;0.6296296296296297;0.5159182066920954;0.5285404950332837;0.5406523459445701;0.49780537751619985;0.49615913500750475;0.03238136002577896;0.030735117517083854;0.06975010311631631;0.8421052631578947;5;5;1;0.03;observation_noise;
16;qEI;linear;False;;False;0.0;none;0.0;0.004709148577431798;0.12769470038324857;0.15184094892214917;0.038566407407407924;0.48148148148148145;0.5184441966846123;0.5285404950332837;0.5406523459445701;0.49780537751619985;0.4946643070231179;0.033876188010165786;0.030735117517083854;0.06705770275287104;0.85;5;5;1;0.03;observation_noise;
17;qEI;linear;False;;False;0.0;none;0.0;0.004708520649623549;0.12811012151460768;0.151954044239749;0.038571623024510754;0.48148148148148145;0.3442900960542731;0.5285404950332837;0.5447277702832353;0.5053397783171847;0.4945247120616999;0.03401578297158381;0.023200716716099024;0.06452431283698688;0.8095238095238095;5;5;1;0.03;observation_noise;
18;qEI;linear;False;;False;0.0;none;0.0;0.0035565435102129874;0.0711049592095975;0.3594352526493365;0.03315424892583076;1.0;0.5315953669677731;0.5285404950332837;0.5447277702832353;0.5053397783171847;0.5053306440411217;0.023209850992161996;0.023200716716099024;0.06839415649832468;0.8181818181818182;5;5;1;0.03;observation_noise;
19;qEI;linear;False;;False;0.0;none;0.0;0.0035029760791793468;0.07199007934799677;0.369083217823319;0.03292677435567207;1.0;0.5238131753508339;0.5285404950332837;0.5447277702832353;0.5053397783171847;0.5084264219632559;0.02011407307002777;0.023200716716099024;0.06863413213155722;0.8260869565217391;5;5;1;0.03;observation_noise;
20;qEI;linear;False;;False;0.0;none;0.0;0.003746042064492446;0.08447200994264982;0.325304897376931;0.034117064663431784;0.9629629629629629;0.5153124655815775;0.5285404950332837;0.5447277702832353;0.5053397783171847;0.4947272546999252;0.03381324033335853;0.023200716716099024;0.06939228498181264;0.8333333333333334;5;5;1;0.03;observation_noise;
21;qEI;linear;False;;False;0.0;none;0.0;0.0036796250815391085;0.08319742122110878;0.337267179796119;0.03378433474052506;0.9629629629629629;0.47608585692560823;0.5285404950332837;0.5497966195249723;0.5168163789326917;0.4947220854878611;0.03381840954542259;0.011724116100591986;0.0687461757326887;0.84;5;5;1;0.03;observation_noise;
22;qEI;linear;False;;False;0.0;none;0.0;0.003433738151458607;0.06705431662156976;0.3815535771905415;0.03245284028523948;1.0;0.5300717150571287;0.5285404950332837;0.5534827995876623;0.5298305670223862;0.515998970358412;0.012541524674871685;0.0012900719891024703;0.06716825492649368;0.8461538461538461;5;5;1;0.03;observation_noise;
23;qEI;linear;False;;False;0.0;none;0.0;0.003442317777552219;0.0672034519437496;0.38000831111823397;0.03257078532619799;1.0;0.5465899796491411;0.5285404950332837;0.5534827995876623;0.5298305670223862;0.5231166387780211;0.005423856255262649;0.0012900719891024703;0.0657011904750515;0.8148148148148148;5;5;1;0.03;observation_noise;
24;qEI;linear;False;;False;0.0;none;0.0;0.003396953091198792;0.06654665078479413;0.3881788898751588;0.032358447366861984;1.0;0.5157994023192963;0.5285404950332837;0.6006833509819451;0.5273316190471709;0.5215623226802164;0.006978172353067302;0.0012088759861128562;0.06432132892961681;0.8214285714285714;5;5;1;0.03;observation_noise;
25;qEI;linear;False;;False;0.0;none;0.0;0.0032850462217831455;0.051327921535485;0.40833430069136;0.031676425106508144;1.0;0.5774751228656697;0.5285404950332837;0.6006833509819451;0.5273316190471709;0.527477430893509;0.0010630641397747498;0.0012088759861128562;0.06860136275567798;0.8275862068965517;5;5;1;0.03;observation_noise;
26;qEI;linear;False;;False;0.0;none;0.0;0.003228513055836579;0.051821607102654696;0.4185164207912564;0.031437836823037954;1.0;0.5706228737198985;0.5285404950332837;0.6006833509819451;0.5273316190471709;0.5270483507610959;0.0014921442721878009;0.0012088759861128562;0.06864097135143095;0.8333333333333334;5;5;1;0.03;observation_noise;
27;qEI;linear;False;;False;0.0;none;0.0;0.0034871732948722678;0.0651743854008468;0.3719294381796938;0.03276859352703347;1.0;0.5673110738079812;0.5285404950332837;0.6006833509819451;0.5273316190471709;0.5295346391584774;0.0009941441251937189;0.0012088759861128562;0.06869346090122902;0.8064516129032258;5;5;1;0.03;observation_noise;
28;qEI;linear;False;;False;0.0;none;0.0;0.0035005117561827622;0.0608057853023837;0.3695270640558097;0.03291381321859446;1.0;0.5718361476389022;0.5285404950332837;0.6006833509819451;0.5273316190471709;0.5323029299273558;0.003762434894072131;0.0012088759861128562;0.06900415002410215;0.78125;5;5;1;0.03;observation_noise;
29;qEI;linear;False;;False;0.0;none;0.0;0.0036957611088523773;0.06103933643605713;0.3343609394452036;0.03367887085210604;1.0;0.5568930182081561;0.5285404950332837;0.6006833509819451;0.5273316190471709;0.5308041101408723;0.0022636151075885458;0.0012088759861128562;0.07597646629516559;0.8787878787878788;5;5;1;0.03;observation_noise;
30;qEI;linear;False;;False;0.0;none;0.0;0.0035104779590730785;0.0590510997046177;0.3677320633147395;0.03274611346664063;1.0;0.5552553699752033;0.5285404950332837;0.6006833509819451;0.5273316190471709;0.530619774708641;0.0020792796753572595;0.0012088759861128562;0.07576360982455764;0.8823529411764706;5;5;1;0.03;observation_noise;
31;qEI;linear;False;;False;0.0;none;0.0;0.0043432409812757325;0.06393327535718839;0.2177441232295435;0.03695434742233618;1.0;0.5532214354443097;0.5285404950332837;0.6006833509819451;0.5273316190471709;0.5306397681308268;0.0020992730975430973;0.0012088759861128562;0.077249229503417;0.8857142857142857;5;5;1;0.03;observation_noise;
32;qEI;linear;False;;False;0.0;none;0.0;0.004414381086109332;0.06408846703580792;0.20493116504461606;0.037229253860235983;1.0;0.5531673092637539;0.5285404950332837;0.6006833509819451;0.5273316190471709;0.5303910606302786;0.0018505655969949242;0.0012088759861128562;0.076859818469409;0.8888888888888888;5;5;1;0.03;observation_noise;
33;qEI;linear;False;;False;0.0;none;0.0;0.004263531848105618;0.06247799919046049;0.2321004387375737;0.03662182623755833;1.0;0.5536742611093686;0.5285404950332837;0.6006833509819451;0.5273316190471709;0.5304132191477311;0.0018727241144473883;0.0012088759861128562;0.07705468415170519;0.8918918918918919;5;5;1;0.03;observation_noise;
34;qEI;linear;False;;False;0.0;none;0.0;0.0036570528996832836;0.06089495758161044;0.34133262815239784;0.03448806294062469;1.0;0.5530787318495684;0.5285404950332837;0.6006833509819451;0.5273316190471709;0.5303465509775804;0.001806055944296725;0.0012088759861128562;0.0789194087104735;0.8947368421052632;5;5;1;0.03;observation_noise;
35;qEI;linear;False;;False;0.0;none;0.0;0.0037578994397477546;0.06943346465150489;0.3231692798699758;0.035160372442781904;0.9629629629629629;0.5544661190173894;0.5285404950332837;0.6006833509819451;0.5273316190471709;0.5300762433510992;0.001535748317815444;0.0012088759861128562;0.07997095517907478;0.8974358974358975;5;5;1;0.03;observation_noise;
36;qEI;linear;False;;;;;;;;;;;;0.5285404950332837;0.6006833509819451;;0.5300935518664871;0.0015530568332033923;;;;5;5;1;0.03;observation_noise;
1;Random;linear;False;;False;0.0;none;0.0;0.0039716164913362285;0.12784673183776699;0.28673743304786425;0.035848010392355446;0.0;0.39124953089938114;0.5279993693861749;0.39834241466192194;0.41645706229844204;0.4277776531784108;0.10022171620776404;0.11154230708773283;;;5;5;1;0.03;observation_noise;
2;Random;linear;False;;False;0.0;none;0.0;0.003762433947220885;0.10897627099664238;0.32430452410581534;0.0346685383995256;0.3793103448275862;0.4079196047007023;0.5279993693861749;0.41306331752191616;0.4178657586125929;0.43525853503986767;0.0927408343463072;0.11013361077358197;;;5;5;1;0.03;observation_noise;
3;Random;linear;False;;False;0.0;none;0.0;0.0036348876493845165;0.1065827921846767;0.34721056249055426;0.03371515269416358;0.3103448275862069;0.4080446029923279;0.5279993693861749;0.41306331752191616;0.4178657586125929;0.4361636830128067;0.09183568637336814;0.11013361077358197;;;5;5;1;0.03;observation_noise;
4;Random;linear;False;;False;0.0;none;0.0;0.0029909368771798717;0.10700851930415962;0.4628576753916702;0.030086179878320747;0.5862068965517241;0.4075569814174564;0.5279993693861749;0.41306331752191616;0.4178657586125929;0.4434892685696589;0.08451010081651594;0.11013361077358197;;;5;5;1;0.03;observation_noise;
5;Random;linear;False;;False;0.0;none;0.0;0.0029992390414613984;0.1264295222370067;0.4613666897893046;0.03001284418702213;0.6206896551724138;0.4052256449383734;0.5279993693861749;0.41306331752191616;0.4178657586125929;0.4401323059365614;0.08786706344961348;0.11013361077358197;;;5;5;1;0.03;observation_noise;
6;Random;linear;False;;False;0.0;none;0.0;0.00266582631010793;0.12526718485330474;0.5212442789619913;0.028181485571956953;0.6206896551724138;0.40489818466125793;0.5279993693861749;0.41306331752191616;0.4178657586125929;0.44601252970842825;0.08198683967774661;0.11013361077358197;;;5;5;1;0.03;observation_noise;
7;Random;linear;False;;False;0.0;none;0.0;0.0025300395676696712;0.12309821539720027;0.5456302187124317;0.027173292533157672;0.5172413793103449;0.4050783914506477;0.5279993693861749;0.41306331752191616;0.4178657586125929;0.44645010245784134;0.08154926692833353;0.11013361077358197;;;5;5;1;0.03;observation_noise;
8;Random;linear;False;;False;0.0;none;0.0;0.0027252329878846467;0.12516804185099667;0.5105754342793408;0.0282760795483818;0.3103448275862069;0.4054106761408261;0.5279993693861749;0.41306331752191616;0.4178657586125929;0.4408916405303685;0.08710772885580637;0.11013361077358197;;;5;5;1;0.03;observation_noise;
9;Random;linear;False;;False;0.0;none;0.0;0.0014961591615326533;0.07614796610596294;0.7313047907692877;0.022002138170110874;0.9310344827586207;0.44700741128818733;0.5279993693861749;0.457003061341853;0.47385647617709376;0.48499967527099075;0.04299969411518412;0.05414289320908111;;;5;5;1;0.03;observation_noise;
10;Random;linear;False;;False;0.0;none;0.0;0.001588396393145835;0.07837697268101047;0.7147399072432747;0.02247566169848136;0.9310344827586207;0.4468150443318264;0.5279993693861749;0.457003061341853;0.47385647617709376;0.48117346965021035;0.046825899735964516;0.05414289320908111;;;5;5;1;0.03;observation_noise;
11;Random;linear;False;;False;0.0;none;0.0;0.0014845003838665084;0.07440456992603409;0.7333985905366668;0.021539299918273608;0.9310344827586207;0.44713358270102144;0.5279993693861749;0.457003061341853;0.47385647617709376;0.4823047819971648;0.045694587389010055;0.05414289320908111;;;5;5;1;0.03;observation_noise;
12;Random;linear;False;;False;0.0;none;0.0;0.0015226873722584927;0.0764588127628187;0.7265405896637087;0.021637428065471358;0.896551724137931;0.44695497006091306;0.5279993693861749;0.457003061341853;0.47385647617709376;0.4788920776666614;0.049107291719513446;0.05414289320908111;;;5;5;1;0.03;observation_noise;
13;Random;linear;False;;False;0.0;none;0.0;0.0014157977762171074;0.07483550962272352;0.7457368911745086;0.020945823880049525;0.8620689655172413;0.4471834150181503;0.5279993693861749;0.457003061341853;0.47385647617709376;0.47788986204992845;0.05010950733624642;0.05414289320908111;;;5;5;1;0.03;observation_noise;
14;Random;linear;False;;False;0.0;none;0.0;0.001232659389299653;0.06327996088435929;0.7786267122952455;0.020234311932645382;1.0;0.48533369661749637;0.5279993693861749;0.5029085158813367;0.4609368087182979;0.46947684049430083;0.05852252889187404;0.06706256066787697;;;5;5;1;0.03;observation_noise;
15;Random;linear;False;;False;0.0;none;0.0;0.0010553806472968262;0.053310958913936016;0.8104641998429013;0.018921291576859303;1.0;0.48419521290533807;0.5279993693861749;0.5029085158813367;0.4609368087182979;0.4738768210494875;0.05412254833668739;0.06706256066787697;;;5;5;1;0.03;observation_noise;
16;Random;linear;False;;False;0.0;none;0.0;0.001051740226348766;0.05321294405970636;0.811117983005466;0.018619490565317948;1.0;0.48426946636189444;0.5279993693861749;0.5029085158813367;0.4609368087182979;0.4732911957859196;0.05470817360025526;0.06706256066787697;;;5;5;1;0.03;observation_noise;
17;Random;linear;False;;False;0.0;none;0.0;0.001333573931644323;0.05979418321033786;0.7605034706195765;0.020703379490818928;1.0;0.4856235897108886;0.5279993693861749;0.5029085158813367;0.4609368087182979;0.4676403491200629;0.06035902026611195;0.06706256066787697;;;5;5;1;0.03;observation_noise;
18;Random;linear;False;;False;0.0;none;0.0;0.0011018143184205317;0.05778859748156465;0.8021251772985662;0.019429830411568292;1.0;0.4830175400973428;0.5279993693861749;0.5029085158813367;0.4609368087182979;0.4768005256318181;0.05119884375435679;0.06706256066787697;;;5;5;1;0.03;observation_noise;
19;Random;linear;False;;False;0.0;none;0.0;0.0011140073171909894;0.0587392008058825;0.7999354367682728;0.019372098822144253;1.0;0.48285932259510467;0.5279993693861749;0.5029085158813367;0.4609368087182979;0.4779327512856477;0.05006661810052715;0.06706256066787697;;;5;5;1;0.03;observation_noise;
20;Random;linear;False;;False;0.0;none;0.0;0.0011110085919863119;0.05595368141734543;0.8004739777985406;0.01911862523245142;1.0;0.48238668209549007;0.5279993693861749;0.5029085158813367;0.4609368087182979;0.47491011824281404;0.05308925114336083;0.06706256066787697;;;5;5;1;0.03;observation_noise;
21;Random;linear;False;;False;0.0;none;0.0;0.001086347405475373;0.057728795075336424;0.8049028800435707;0.01884429607309108;1.0;0.48225967932830005;0.5279993693861749;0.5029085158813367;0.4609368087182979;0.4742296591514854;0.05376971023468946;0.06706256066787697;;;5;5;1;0.03;observation_noise;
22;Random;linear;False;;False;0.0;none;0.0;0.0010914875983546516;0.05753810395038345;0.8039797528545026;0.018735030457308136;1.0;0.4816727832763249;0.5279993693861749;0.5029085158813367;0.4609368087182979;0.4753344143245505;0.052664955061624386;0.06706256066787697;;;5;5;1;0.03;observation_noise;
23;Random;linear;False;;False;0.0;none;0.0;0.0010433785386047805;0.054184881659635004;0.8126196584258741;0.018324131713267012;1.0;0.4838696948649488;0.5279993693861749;0.5029085158813367;0.4609368087182979;0.4780703011278844;0.049929068258290465;0.06706256066787697;;;5;5;1;0.03;observation_noise;
24;Random;linear;False;;False;0.0;none;0.0;0.0010385526681404124;0.05347466273750447;0.8134863364555133;0.01811808771792497;1.0;0.48351822130705047;0.5279993693861749;0.5029085158813367;0.4609368087182979;0.47844824620991444;0.049551123176260425;0.06706256066787697;;;5;5;1;0.03;observation_noise;
25;Random;linear;False;;False;0.0;none;0.0;0.0009203017358751279;0.04566199891156588;0.8347230202279796;0.017139369125758166;1.0;0.5030317086227398;0.5279993693861749;0.5221502114425827;0.49200466272341886;0.503474498027186;0.024524871358988842;0.035994706662756004;;;5;5;1;0.03;observation_noise;
26;Random;linear;False;;False;0.0;none;0.0;0.0008197414387397107;0.036428684776052794;0.8527826430099732;0.01621874524906953;1.0;0.5037419089746401;0.5279993693861749;0.5221502114425827;0.49200466272341886;0.5049104980706789;0.023088871315495973;0.035994706662756004;;;5;5;1;0.03;observation_noise;
27;Random;linear;False;;False;0.0;none;0.0;0.0008274415321205236;0.03747719515169997;0.8513997833147962;0.01622987276122527;1.0;0.5044523354358369;0.5279993693861749;0.5221502114425827;0.49200466272341886;0.5033692463838214;0.024630123002353455;0.035994706662756004;;;5;5;1;0.03;observation_noise;
28;Random;linear;False;;False;0.0;none;0.0;0.0008170585214025617;0.03694676374895542;0.853264468108391;0.01605256585102534;1.0;0.5044154950964894;0.5279993693861749;0.5221502114425827;0.49200466272341886;0.5042704870784299;0.023728882307744947;0.035994706662756004;;;5;5;1;0.03;observation_noise;
29;Random;linear;False;;False;0.0;none;0.0;0.0007519727796102748;0.02999580404810459;0.8649532158422215;0.015440033149451398;1.0;0.5056643469303927;0.5279993693861749;0.5221502114425827;0.49200466272341886;0.5141932732792197;0.013806096106955157;0.035994706662756004;;;5;5;1;0.03;observation_noise;
30;Random;linear;False;;False;0.0;none;0.0;0.000756988075291269;0.030072519551326837;0.8640525189397755;0.015465102693731282;1.0;0.506139018869349;0.5279993693861749;0.5221502114425827;0.49200466272341886;0.5135901183181715;0.014409251068003393;0.035994706662756004;;;5;5;1;0.03;observation_noise;
31;Random;linear;False;;False;0.0;none;0.0;0.0007482663189216092;0.029708994557139767;0.8656188590811575;0.015375855695536381;1.0;0.5055640651305486;0.5279993693861749;0.5221502114425827;0.49200466272341886;0.5153805696073442;0.012618799778830625;0.035994706662756004;;;5;5;1;0.03;observation_noise;
32;Random;linear;False;;False;0.0;none;0.0;0.0006799615377014939;0.029461346022127025;0.8778857140744432;0.014519690627477938;1.0;0.5046304811208893;0.5279993693861749;0.5221502114425827;0.49200466272341886;0.5156475638474467;0.012351805538728167;0.035994706662756004;;;5;5;1;0.03;observation_noise;
33;Random;linear;False;;False;0.0;none;0.0;0.0006708208318964954;0.028895755128247148;0.8795272933408325;0.014423944509306754;1.0;0.5055970864776198;0.5279993693861749;0.5221502114425827;0.49200466272341886;0.5116124629694109;0.01638690641676399;0.035994706662756004;;;5;5;1;0.03;observation_noise;
34;Random;linear;False;;False;0.0;none;0.0;0.0007328379763256595;0.02893187257910922;0.8683896349775235;0.01485413885120846;1.0;0.5052256034453971;0.5279993693861749;0.5221502114425827;0.49200466272341886;0.5138066651726481;0.014192704213526808;0.035994706662756004;;;5;5;1;0.03;observation_noise;
35;Random;linear;False;;False;0.0;none;0.0;0.0007234376161813418;0.027904997820484403;0.8700778455641793;0.0147228627735029;1.0;0.5045041074627004;0.5279993693861749;0.5221502114425827;0.49200466272341886;0.5154907775643252;0.012508591821849713;0.035994706662756004;;;5;5;1;0.03;observation_noise;
36;Random;linear;False;;False;0.0;none;0.0;;;;;;;0.5279993693861749;0.5221502114425827;;0.5154904911807486;0.012508878205426233;;;;5;5;1;0.03;observation_noise;
1;qGIBBON;linear;False;;False;0.0;none;0.0;0.004378653079264569;0.12549897570841642;0.2143365028034726;0.03736176058393345;0.8095238095238095;0.3880399365415844;0.5279986886152434;0.5136042101748549;0.49825989032906093;0.39759464450311965;0.1304040441121237;0.029738798286182422;0.0921144050396166;0.6;5;5;1;0.03;observation_noise;
2;qGIBBON;linear;False;;False;0.0;none;0.0;0.004171243344172177;0.09709477205885172;0.25155211565870783;0.037026809074681324;1.0;0.43013262606969865;0.5279986886152434;0.5294147579384387;0.4722209514369793;0.49706425527280224;0.030934433342441114;0.055777737178264064;0.11606931900890737;0.8333333333333334;5;5;1;0.03;observation_noise;
3;qGIBBON;linear;False;;False;0.0;none;0.0;0.004492612314762144;0.09249637743888546;0.19388875097703517;0.03862161424511059;1.0;0.5185189821386007;0.5279986886152434;0.5294147579384387;0.4722209514369793;0.4881439362120683;0.03985475240317504;0.055777737178264064;0.125300557480094;1.0;5;5;1;0.03;observation_noise;
4;qGIBBON;linear;False;;False;0.0;none;0.0;0.0043665798225554055;0.09224166962196033;0.2165028121495114;0.037638804910260726;1.0;0.5173659249877646;0.5279986886152434;0.5294147579384387;0.4722209514369793;0.48561202844194074;0.042386660173302615;0.055777737178264064;0.11657882802728059;0.875;5;5;1;0.03;observation_noise;
5;qGIBBON;linear;False;;False;0.0;none;0.0;0.004259834288915554;0.08522890366726325;0.23565620652705388;0.03708913949492956;1.0;0.5196761385055341;0.5279986886152434;0.5294147579384387;0.4722209514369793;0.4814390295693197;0.04655965904592363;0.055777737178264064;0.11372795903361618;0.8888888888888888;5;5;1;0.03;observation_noise;
6;qGIBBON;linear;False;;False;0.0;none;0.0;0.0030123627818199805;0.08723582134095298;0.45949052479242003;0.03474093637791249;1.0;0.5185594480926942;0.5279986886152434;0.5294147579384387;0.4722209514369793;0.4873680615869165;0.04063062702832687;0.055777737178264064;0.13746252749921306;1.0;5;5;1;0.03;observation_noise;
7;qGIBBON;linear;False;;False;0.0;none;0.0;0.002830297094192378;0.08387738775192692;0.49215864493611905;0.03383645530257136;1.0;0.5183330365700152;0.5279986886152434;0.5294147579384387;0.4722209514369793;0.48989549809384614;0.03810319052139721;0.055777737178264064;0.1351413651125595;1.0;5;5;1;0.03;observation_noise;
8;qGIBBON;linear;False;;False;0.0;none;0.0;0.0027332631976645593;0.08056217219496084;0.5095694763293787;0.032688253521476335;1.0;0.5154877362707797;0.5279986886152434;0.5294147579384387;0.4722209514369793;0.490348658927398;0.037650029687845366;0.055777737178264064;0.12849127229360088;1.0;5;5;1;0.03;observation_noise;
9;qGIBBON;linear;False;;False;0.0;none;0.0;0.0024200056250634015;0.06475564076194766;0.5657774095814136;0.030816486162509347;1.0;0.5158611432652616;0.5279986886152434;0.5294147579384387;0.4722209514369793;0.4912545576363056;0.03674413097893775;0.055777737178264064;0.12366108449621195;1.0;5;5;1;0.03;observation_noise;
10;qGIBBON;linear;False;;False;0.0;none;0.0;0.0024246065674491464;0.06079079443482171;0.5649518606238354;0.030210886353321302;1.0;0.41125301776321954;0.5279986886152434;0.5337911511140186;0.5109519357890883;0.4914943234220468;0.03650436519319655;0.017046752826155087;0.11879530818248207;1.0;5;5;1;0.03;observation_noise;
11;qGIBBON;linear;False;;False;0.0;none;0.0;0.0022367289984500435;0.025450712416318206;0.5986628089982632;0.02897312920653272;1.0;0.5210130408427323;0.5279986886152434;0.5337911511140186;0.5109519357890883;0.49072104160711144;0.03727764700813191;0.017046752826155087;0.11886124628266788;1.0;5;5;1;0.03;observation_noise;
12;qGIBBON;linear;False;;False;0.0;none;0.0;0.002194550094323704;0.025428213764447972;0.6062309868657325;0.028355305866415853;1.0;0.5252990855434255;0.5279986886152434;0.5337911511140186;0.5109519357890883;0.4902075282072249;0.03779116040801844;0.017046752826155087;0.11584635242382504;1.0;5;5;1;0.03;observation_noise;
13;qGIBBON;linear;False;;False;0.0;none;0.0;0.001887945633416745;0.024545833168358958;0.6612451495891873;0.026671692817083602;1.0;0.51084838692892;0.5279986886152434;0.5659894755003909;0.5256536669765857;0.5174925423222049;0.010506146293038476;0.002345021638657685;0.1133422794871264;0.9411764705882353;5;5;1;0.03;observation_noise;
14;qGIBBON;linear;False;;False;0.0;none;0.0;0.0018396256010965455;0.02468617162583331;0.6699152325782041;0.026383638452461312;1.0;0.5544421284575337;0.5279986886152434;0.5659894755003909;0.5256536669765857;0.5239937380643157;0.004004950550927644;0.002345021638657685;0.11226655718151224;0.9444444444444444;5;5;1;0.03;observation_noise;
15;qGIBBON;linear;False;;False;0.0;none;0.0;0.002028298642645289;0.021634067166637808;0.6360615522416955;0.02681118685470536;1.0;0.5506053065001414;0.5279986886152434;0.5659894755003909;0.5256536669765857;0.5230210056167648;0.004977682998478561;0.002345021638657685;0.10894166190280301;0.9473684210526315;5;5;1;0.03;observation_noise;
