Timestamp;Model_Name;Input_Dim;Kernel_Type;Noise_Prior_Range;Mean_MSE_LOOCV;ARD;Number_trainingpoints;Prior_type;Lengthscale_Prior;Noise_value;Notes
2025-05-09 11:38;GP_Matern_2.5;4;RBF;(0.0001, 0.2);0.002714;False;15;Gamma;(2.0, 0.5);0.012199496416430445;Test with new kernel config
2025-05-09 11:38;GP_Matern_2.5;4;Matern;(0.0001, 0.2);0.002803;True;15;;;0.00010002872382880417;Automated grid search
2025-05-09 11:38;GP_Matern_2.5;4;Matern;(0.0001, 0.2);0.002803;True;15;Gamma;(2.0, 0.5);0.00010002872382880417;Automated grid search
2025-05-09 11:38;GP_Matern_2.5;4;Matern;(0.0001, 0.2);0.002768;False;15;;;0.00010079294503623394;Automated grid search
2025-05-09 11:38;GP_Matern_2.5;4;Matern;(0.0001, 0.2);0.002768;False;15;Gamma;(2.0, 0.5);0.00010079294503623394;Automated grid search
2025-05-09 11:38;GP_Matern_1.5;4;Matern;(0.0001, 0.2);0.003354;True;15;;;0.00010009641205639561;Automated grid search
2025-05-09 11:38;GP_Matern_1.5;4;Matern;(0.0001, 0.2);0.003354;True;15;Gamma;(2.0, 0.5);0.00010009641205639561;Automated grid search
2025-05-09 11:38;GP_Matern_1.5;4;Matern;(0.0001, 0.2);0.002851;False;15;;;0.0001006016658830345;Automated grid search
2025-05-09 11:38;GP_Matern_1.5;4;Matern;(0.0001, 0.2);0.002851;False;15;Gamma;(2.0, 0.5);0.0001006016658830345;Automated grid search
2025-05-09 11:38;GP_Matern_0.5;4;Matern;(0.0001, 0.2);0.00316;True;15;;;0.0001003889974131186;Automated grid search
2025-05-09 11:38;GP_Matern_0.5;4;Matern;(0.0001, 0.2);0.00316;True;15;Gamma;(2.0, 0.5);0.0001003889974131186;Automated grid search
2025-05-09 11:38;GP_Matern_0.5;4;Matern;(0.0001, 0.2);0.003555;False;15;;;0.00010161936883632034;Automated grid search
2025-05-09 11:38;GP_Matern_0.5;4;Matern;(0.0001, 0.2);0.003555;False;15;Gamma;(2.0, 0.5);0.00010161936883632034;Automated grid search
2025-05-09 11:38;GP_RBF;4;RBF;(0.0001, 0.2);0.00275;True;15;;;0.00041488421517497844;Automated grid search
2025-05-09 11:39;GP_RBF;4;RBF;(0.0001, 0.2);0.00275;True;15;Gamma;(2.0, 0.5);0.00041488421517497844;Automated grid search
2025-05-09 11:39;GP_RBF;4;RBF;(0.0001, 0.2);0.002721;False;15;;;0.0014131724636134888;Automated grid search
2025-05-09 11:39;GP_RBF;4;RBF;(0.0001, 0.2);0.002721;False;15;Gamma;(2.0, 0.5);0.0014131724636134888;Automated grid search
2025-05-09 11:42;GP_Matern_2.5;4;RBF;(0.0001, 0.2);0.003388;False;20;Gamma;(2.0, 0.5);0.09250000576522713;Test with new kernel config
2025-05-09 11:42;GP_Matern_2.5;4;Matern;(0.0001, 0.2);0.006055;True;20;;;0.0826461210804891;Automated grid search
2025-05-09 11:42;GP_Matern_2.5;4;Matern;(0.0001, 0.2);0.006055;True;20;Gamma;(2.0, 0.5);0.0826461210804891;Automated grid search
2025-05-09 11:42;GP_Matern_2.5;4;Matern;(0.0001, 0.2);0.003387;False;20;;;0.08819656398633682;Automated grid search
2025-05-09 11:42;GP_Matern_2.5;4;Matern;(0.0001, 0.2);0.003387;False;20;Gamma;(2.0, 0.5);0.08819656398633682;Automated grid search
2025-05-09 11:42;GP_Matern_1.5;4;Matern;(0.0001, 0.2);0.006582;True;20;;;0.08417295841084065;Automated grid search
2025-05-09 11:42;GP_Matern_1.5;4;Matern;(0.0001, 0.2);0.006582;True;20;Gamma;(2.0, 0.5);0.08417295841084065;Automated grid search
2025-05-09 11:42;GP_Matern_1.5;4;Matern;(0.0001, 0.2);0.003443;False;20;;;0.0882335080002934;Automated grid search
2025-05-09 11:42;GP_Matern_1.5;4;Matern;(0.0001, 0.2);0.003443;False;20;Gamma;(2.0, 0.5);0.0882335080002934;Automated grid search
2025-05-09 11:42;GP_Matern_0.5;4;Matern;(0.0001, 0.2);0.006581;True;20;;;0.09191123233916447;Automated grid search
2025-05-09 11:42;GP_Matern_0.5;4;Matern;(0.0001, 0.2);0.006581;True;20;Gamma;(2.0, 0.5);0.09191123233916447;Automated grid search
2025-05-09 11:42;GP_Matern_0.5;4;Matern;(0.0001, 0.2);0.003891;False;20;;;0.09064060233847727;Automated grid search
2025-05-09 11:42;GP_Matern_0.5;4;Matern;(0.0001, 0.2);0.003891;False;20;Gamma;(2.0, 0.5);0.09064060233847727;Automated grid search
2025-05-09 11:42;GP_RBF;4;RBF;(0.0001, 0.2);0.006351;True;20;;;0.08634005264546854;Automated grid search
2025-05-09 11:42;GP_RBF;4;RBF;(0.0001, 0.2);0.006351;True;20;Gamma;(2.0, 0.5);0.08634005264546854;Automated grid search
2025-05-09 11:42;GP_RBF;4;RBF;(0.0001, 0.2);0.00343;False;20;;;0.08967452026594612;Automated grid search
2025-05-09 11:42;GP_RBF;4;RBF;(0.0001, 0.2);0.00343;False;20;Gamma;(2.0, 0.5);0.08967452026594612;Automated grid search
2025-05-09 12:26;Matern;4;Matern;(0.0001, 0.2);0.006055;True;20;;(2.0, 0.5);0.0826461210804891;Test with new kernel config
2025-05-09 12:27;GP_Matern_2.5;4;Matern;(0.0001, 0.2);0.006055;True;20;;;0.0826461210804891;Automated grid search
2025-05-09 12:27;GP_Matern_2.5;4;Matern;(0.0001, 0.2);0.006055;True;20;Gamma;(1.1, 0.05);0.0826461210804891;Automated grid search
2025-05-09 12:27;GP_Matern_2.5;4;Matern;(0.0001, 0.2);0.003387;False;20;;;0.08819656398633682;Automated grid search
2025-05-09 12:27;GP_Matern_2.5;4;Matern;(0.0001, 0.2);0.003387;False;20;Gamma;(1.1, 0.05);0.08819656398633682;Automated grid search
2025-05-09 12:27;GP_Matern_1.5;4;Matern;(0.0001, 0.2);0.006582;True;20;;;0.08417295841084065;Automated grid search
2025-05-09 12:27;GP_Matern_1.5;4;Matern;(0.0001, 0.2);0.006582;True;20;Gamma;(1.1, 0.05);0.08417295841084065;Automated grid search
2025-05-09 12:27;GP_Matern_1.5;4;Matern;(0.0001, 0.2);0.003443;False;20;;;0.0882335080002934;Automated grid search
2025-05-09 12:27;GP_Matern_1.5;4;Matern;(0.0001, 0.2);0.003443;False;20;Gamma;(1.1, 0.05);0.0882335080002934;Automated grid search
2025-05-09 12:27;GP_Matern_0.5;4;Matern;(0.0001, 0.2);0.006581;True;20;;;0.09191123233916447;Automated grid search
2025-05-09 12:27;GP_Matern_0.5;4;Matern;(0.0001, 0.2);0.006581;True;20;Gamma;(1.1, 0.05);0.09191123233916447;Automated grid search
2025-05-09 12:27;GP_Matern_0.5;4;Matern;(0.0001, 0.2);0.003891;False;20;;;0.09064060233847727;Automated grid search
2025-05-09 12:27;GP_Matern_0.5;4;Matern;(0.0001, 0.2);0.003891;False;20;Gamma;(1.1, 0.05);0.09064060233847727;Automated grid search
2025-05-09 12:27;GP_RBF;4;RBF;(0.0001, 0.2);0.006351;True;20;;;0.08634005264546854;Automated grid search
2025-05-09 12:27;GP_RBF;4;RBF;(0.0001, 0.2);0.006351;True;20;Gamma;(2.0, 0.5);0.08634005264546854;Automated grid search
2025-05-09 12:27;GP_RBF;4;RBF;(0.0001, 0.2);0.00343;False;20;;;0.08967452026594612;Automated grid search
2025-05-09 12:27;GP_RBF;4;RBF;(0.0001, 0.2);0.00343;False;20;Gamma;(2.0, 0.5);0.08967452026594612;Automated grid search
2025-05-09 12:30;Matern;4;Matern;(0.0001, 0.2);0.006055;True;20;;(2.0, 0.5);0.0826461210804891;Test with new kernel config
2025-05-09 12:30;GP_Matern_2.5;4;Matern;(0.0001, 0.2);0.006055;True;20;;;0.0826461210804891;Automated grid search
2025-05-09 12:30;GP_Matern_2.5;4;Matern;(0.0001, 0.2);0.006055;True;20;Gamma;(2.0, 0.15);0.0826461210804891;Automated grid search
2025-05-09 12:30;GP_Matern_2.5;4;Matern;(0.0001, 0.2);0.003387;False;20;;;0.08819656398633682;Automated grid search
2025-05-09 12:30;GP_Matern_2.5;4;Matern;(0.0001, 0.2);0.003387;False;20;Gamma;(2.0, 0.15);0.08819656398633682;Automated grid search
2025-05-09 12:30;GP_Matern_1.5;4;Matern;(0.0001, 0.2);0.006582;True;20;;;0.08417295841084065;Automated grid search
2025-05-09 12:30;GP_Matern_1.5;4;Matern;(0.0001, 0.2);0.006582;True;20;Gamma;(2.0, 0.15);0.08417295841084065;Automated grid search
2025-05-09 12:30;GP_Matern_1.5;4;Matern;(0.0001, 0.2);0.003443;False;20;;;0.0882335080002934;Automated grid search
2025-05-09 12:30;GP_Matern_1.5;4;Matern;(0.0001, 0.2);0.003443;False;20;Gamma;(2.0, 0.15);0.0882335080002934;Automated grid search
2025-05-09 12:30;GP_Matern_0.5;4;Matern;(0.0001, 0.2);0.006581;True;20;;;0.09191123233916447;Automated grid search
2025-05-09 12:30;GP_Matern_0.5;4;Matern;(0.0001, 0.2);0.006581;True;20;Gamma;(2.0, 0.15);0.09191123233916447;Automated grid search
2025-05-09 12:30;GP_Matern_0.5;4;Matern;(0.0001, 0.2);0.003891;False;20;;;0.09064060233847727;Automated grid search
2025-05-09 12:30;GP_Matern_0.5;4;Matern;(0.0001, 0.2);0.003891;False;20;Gamma;(2.0, 0.15);0.09064060233847727;Automated grid search
2025-05-09 12:30;GP_RBF;4;RBF;(0.0001, 0.2);0.006351;True;20;;;0.08634005264546854;Automated grid search
2025-05-09 12:30;GP_RBF;4;RBF;(0.0001, 0.2);0.006351;True;20;Gamma;(2.0, 0.15);0.08634005264546854;Automated grid search
2025-05-09 12:30;GP_RBF;4;RBF;(0.0001, 0.2);0.00343;False;20;;;0.08967452026594612;Automated grid search
2025-05-09 12:30;GP_RBF;4;RBF;(0.0001, 0.2);0.00343;False;20;Gamma;(2.0, 0.15);0.08967452026594612;Automated grid search
2025-05-09 12:30;GP_Matern_2.5;4;Matern;(0.003, 0.5);0.006639;True;20;;;0.10413283607619059;Automated grid search
2025-05-09 12:30;GP_Matern_2.5;4;Matern;(0.003, 0.5);0.006639;True;20;Gamma;(2.0, 0.15);0.10413283607619059;Automated grid search
2025-05-09 12:30;GP_Matern_2.5;4;Matern;(0.003, 0.5);0.003387;False;20;;;0.08819469183526663;Automated grid search
2025-05-09 12:30;GP_Matern_2.5;4;Matern;(0.003, 0.5);0.003387;False;20;Gamma;(2.0, 0.15);0.08819469183526663;Automated grid search
2025-05-09 12:30;GP_Matern_1.5;4;Matern;(0.003, 0.5);0.006815;True;20;;;0.08639751082882288;Automated grid search
2025-05-09 12:30;GP_Matern_1.5;4;Matern;(0.003, 0.5);0.006815;True;20;Gamma;(2.0, 0.15);0.08639751082882288;Automated grid search
2025-05-09 12:30;GP_Matern_1.5;4;Matern;(0.003, 0.5);0.003443;False;20;;;0.08823283121088735;Automated grid search
2025-05-09 12:30;GP_Matern_1.5;4;Matern;(0.003, 0.5);0.003443;False;20;Gamma;(2.0, 0.15);0.08823283121088735;Automated grid search
2025-05-09 12:30;GP_Matern_0.5;4;Matern;(0.003, 0.5);0.006582;True;20;;;0.09197170760584591;Automated grid search
2025-05-09 12:30;GP_Matern_0.5;4;Matern;(0.003, 0.5);0.006582;True;20;Gamma;(2.0, 0.15);0.09197170760584591;Automated grid search
2025-05-09 12:30;GP_Matern_0.5;4;Matern;(0.003, 0.5);0.003891;False;20;;;0.09064218623395107;Automated grid search
2025-05-09 12:30;GP_Matern_0.5;4;Matern;(0.003, 0.5);0.003891;False;20;Gamma;(2.0, 0.15);0.09064218623395107;Automated grid search
2025-05-09 12:30;GP_RBF;4;RBF;(0.003, 0.5);0.00654;True;20;;;0.09013850929980824;Automated grid search
2025-05-09 12:30;GP_RBF;4;RBF;(0.003, 0.5);0.00654;True;20;Gamma;(2.0, 0.15);0.09013850929980824;Automated grid search
2025-05-09 12:30;GP_RBF;4;RBF;(0.003, 0.5);0.00343;False;20;;;0.08967450371582725;Automated grid search
2025-05-09 12:30;GP_RBF;4;RBF;(0.003, 0.5);0.00343;False;20;Gamma;(2.0, 0.15);0.08967450371582725;Automated grid search
2025-05-09 12:31;Matern;4;Matern;(0.0001, 0.2);0.002803;True;15;;(2.0, 0.5);0.00010002872382880417;Test with new kernel config
2025-05-09 12:31;GP_Matern_2.5;4;Matern;(0.003, 0.5);0.002796;True;15;;;0.002160934797016646;Automated grid search
2025-05-09 12:31;GP_Matern_2.5;4;Matern;(0.003, 0.5);0.002796;True;15;Gamma;(2.0, 0.15);0.002160934797016646;Automated grid search
2025-05-09 12:31;GP_Matern_2.5;4;Matern;(0.003, 0.5);0.002771;False;15;;;0.0027710441472098227;Automated grid search
2025-05-09 12:31;GP_Matern_2.5;4;Matern;(0.003, 0.5);0.002771;False;15;Gamma;(2.0, 0.15);0.0027710441472098227;Automated grid search
2025-05-09 12:31;GP_Matern_1.5;4;Matern;(0.003, 0.5);0.002736;True;15;;;0.0023001740344997285;Automated grid search
2025-05-09 12:31;GP_Matern_1.5;4;Matern;(0.003, 0.5);0.002736;True;15;Gamma;(2.0, 0.15);0.0023001740344997285;Automated grid search
2025-05-09 12:31;GP_Matern_1.5;4;Matern;(0.003, 0.5);0.002856;False;15;;;0.0027366467396763407;Automated grid search
2025-05-09 12:31;GP_Matern_1.5;4;Matern;(0.003, 0.5);0.002856;False;15;Gamma;(2.0, 0.15);0.0027366467396763407;Automated grid search
2025-05-09 12:31;GP_Matern_0.5;4;Matern;(0.003, 0.5);0.003161;True;15;;;0.0024012609753510466;Automated grid search
2025-05-09 12:31;GP_Matern_0.5;4;Matern;(0.003, 0.5);0.003161;True;15;Gamma;(2.0, 0.15);0.0024012609753510466;Automated grid search
2025-05-09 12:31;GP_Matern_0.5;4;Matern;(0.003, 0.5);0.003564;False;15;;;0.0027381819110215166;Automated grid search
2025-05-09 12:31;GP_Matern_0.5;4;Matern;(0.003, 0.5);0.003564;False;15;Gamma;(2.0, 0.15);0.0027381819110215166;Automated grid search
2025-05-09 12:31;GP_RBF;4;RBF;(0.003, 0.5);0.002739;True;15;;;0.004646203600938517;Automated grid search
2025-05-09 12:31;GP_RBF;4;RBF;(0.003, 0.5);0.002739;True;15;Gamma;(2.0, 0.15);0.004646203600938517;Automated grid search
2025-05-09 12:31;GP_RBF;4;RBF;(0.003, 0.5);0.002716;False;15;;;0.003611933948204395;Automated grid search
2025-05-09 12:31;GP_RBF;4;RBF;(0.003, 0.5);0.002716;False;15;Gamma;(2.0, 0.15);0.003611933948204395;Automated grid search
2025-05-09 12:32;GP_Matern_2.5;4;Matern;(0.0001, 0.2);0.002803;True;15;;;0.00010002872382880417;Automated grid search
2025-05-09 12:32;GP_Matern_2.5;4;Matern;(0.0001, 0.2);0.002803;True;15;Gamma;(1.1, 0.05);0.00010002872382880417;Automated grid search
2025-05-09 12:32;GP_Matern_2.5;4;Matern;(0.0001, 0.2);0.002768;False;15;;;0.00010079294503623394;Automated grid search
2025-05-09 12:32;GP_Matern_2.5;4;Matern;(0.0001, 0.2);0.002768;False;15;Gamma;(1.1, 0.05);0.00010079294503623394;Automated grid search
2025-05-09 12:32;GP_Matern_1.5;4;Matern;(0.0001, 0.2);0.003354;True;15;;;0.00010009641205639561;Automated grid search
2025-05-09 12:32;GP_Matern_1.5;4;Matern;(0.0001, 0.2);0.003354;True;15;Gamma;(1.1, 0.05);0.00010009641205639561;Automated grid search
2025-05-09 12:32;GP_Matern_1.5;4;Matern;(0.0001, 0.2);0.002851;False;15;;;0.0001006016658830345;Automated grid search
2025-05-09 12:32;GP_Matern_1.5;4;Matern;(0.0001, 0.2);0.002851;False;15;Gamma;(1.1, 0.05);0.0001006016658830345;Automated grid search
2025-05-09 12:32;GP_Matern_0.5;4;Matern;(0.0001, 0.2);0.00316;True;15;;;0.0001003889974131186;Automated grid search
2025-05-09 12:32;GP_Matern_0.5;4;Matern;(0.0001, 0.2);0.00316;True;15;Gamma;(1.1, 0.05);0.0001003889974131186;Automated grid search
2025-05-09 12:32;GP_Matern_0.5;4;Matern;(0.0001, 0.2);0.003555;False;15;;;0.00010161936883632034;Automated grid search
2025-05-09 12:32;GP_Matern_0.5;4;Matern;(0.0001, 0.2);0.003555;False;15;Gamma;(1.1, 0.05);0.00010161936883632034;Automated grid search
2025-05-09 12:32;GP_RBF;4;RBF;(0.0001, 0.2);0.00275;True;15;;;0.00041488421517497844;Automated grid search
2025-05-09 12:32;GP_RBF;4;RBF;(0.0001, 0.2);0.00275;True;15;Gamma;(1.1, 0.05);0.00041488421517497844;Automated grid search
2025-05-09 12:32;GP_RBF;4;RBF;(0.0001, 0.2);0.002721;False;15;;;0.0014131724636134888;Automated grid search
2025-05-09 12:32;GP_RBF;4;RBF;(0.0001, 0.2);0.002721;False;15;Gamma;(1.1, 0.05);0.0014131724636134888;Automated grid search
2025-05-09 12:50;Matern;4;Matern;(0.0001, 0.2);0.002803;True;15;;(2.0, 0.5);0.00010002872382880417;Test with new kernel config
2025-05-09 12:50;GP_Matern_2.5;4;Matern;(0.0001, 0.2);0.002803;True;15;;;0.00010002872382880417;Automated grid search
2025-05-09 12:50;GP_Matern_2.5;4;Matern;(0.0001, 0.2);0.002803;True;15;Gamma;(1.1, 0.05);0.00010002872382880417;Automated grid search
2025-05-09 12:50;GP_Matern_2.5;4;Matern;(0.0001, 0.2);0.002768;False;15;;;0.00010079294503623394;Automated grid search
2025-05-09 12:50;GP_Matern_2.5;4;Matern;(0.0001, 0.2);0.002768;False;15;Gamma;(1.1, 0.05);0.00010079294503623394;Automated grid search
2025-05-09 12:50;GP_Matern_1.5;4;Matern;(0.0001, 0.2);0.003354;True;15;;;0.00010009641205639561;Automated grid search
2025-05-09 12:50;GP_Matern_1.5;4;Matern;(0.0001, 0.2);0.003354;True;15;Gamma;(1.1, 0.05);0.00010009641205639561;Automated grid search
2025-05-09 12:50;GP_Matern_1.5;4;Matern;(0.0001, 0.2);0.002851;False;15;;;0.0001006016658830345;Automated grid search
2025-05-09 12:50;GP_Matern_1.5;4;Matern;(0.0001, 0.2);0.002851;False;15;Gamma;(1.1, 0.05);0.0001006016658830345;Automated grid search
2025-05-09 12:50;GP_Matern_0.5;4;Matern;(0.0001, 0.2);0.00316;True;15;;;0.0001003889974131186;Automated grid search
2025-05-09 12:50;GP_Matern_0.5;4;Matern;(0.0001, 0.2);0.00316;True;15;Gamma;(1.1, 0.05);0.0001003889974131186;Automated grid search
2025-05-09 12:50;GP_Matern_0.5;4;Matern;(0.0001, 0.2);0.003555;False;15;;;0.00010161936883632034;Automated grid search
2025-05-09 12:50;GP_Matern_0.5;4;Matern;(0.0001, 0.2);0.003555;False;15;Gamma;(1.1, 0.05);0.00010161936883632034;Automated grid search
2025-05-09 12:50;GP_RBF;4;RBF;(0.0001, 0.2);0.00275;True;15;;;0.00041488421517497844;Automated grid search
2025-05-09 12:50;GP_RBF;4;RBF;(0.0001, 0.2);0.00275;True;15;Gamma;(1.1, 0.05);0.00041488421517497844;Automated grid search
2025-05-09 12:50;GP_RBF;4;RBF;(0.0001, 0.2);0.002721;False;15;;;0.0014131724636134888;Automated grid search
2025-05-09 12:50;GP_RBF;4;RBF;(0.0001, 0.2);0.002721;False;15;Gamma;(1.1, 0.05);0.0014131724636134888;Automated grid search
2025-05-09 14:59;Matern;4;Matern;(0.0001, 0.2);0.001578;True;15;;(2.0, 0.5);9.999999747378752e-05;Test with new kernel config
2025-05-09 15:01;Matern;4;Matern;(0.0001, 0.2);0.001389;True;15;Gamma;(2.0, 0.5);0.001919524612748802;Test with new kernel config
2025-05-09 15:01;GP_Matern_2.5;4;Matern;(0.0001, 0.2);0.001578;True;15;;;9.999999747378752e-05;Automated grid search
2025-05-09 15:01;GP_Matern_2.5;4;Matern;(0.0001, 0.2);0.001578;True;15;Gamma;(1.1, 0.05);9.999999747378752e-05;Automated grid search
2025-05-09 15:01;GP_Matern_2.5;4;Matern;(0.0001, 0.2);0.001812;False;15;;;0.0001001377002089135;Automated grid search
2025-05-09 15:01;GP_Matern_2.5;4;Matern;(0.0001, 0.2);0.001812;False;15;Gamma;(1.1, 0.05);0.0001001377002089135;Automated grid search
2025-05-09 15:01;GP_Matern_1.5;4;Matern;(0.0001, 0.2);0.001669;True;15;;;9.999999747378752e-05;Automated grid search
2025-05-09 15:01;GP_Matern_1.5;4;Matern;(0.0001, 0.2);0.001669;True;15;Gamma;(1.1, 0.05);9.999999747378752e-05;Automated grid search
2025-05-09 15:01;GP_Matern_1.5;4;Matern;(0.0001, 0.2);0.001972;False;15;;;0.00010088480858376745;Automated grid search
2025-05-09 15:01;GP_Matern_1.5;4;Matern;(0.0001, 0.2);0.001972;False;15;Gamma;(1.1, 0.05);0.00010088480858376745;Automated grid search
2025-05-09 15:01;GP_Matern_0.5;4;Matern;(0.0001, 0.2);0.001949;True;15;;;9.999999747378752e-05;Automated grid search
2025-05-09 15:01;GP_Matern_0.5;4;Matern;(0.0001, 0.2);0.001949;True;15;Gamma;(1.1, 0.05);9.999999747378752e-05;Automated grid search
2025-05-09 15:01;GP_Matern_0.5;4;Matern;(0.0001, 0.2);0.002746;False;15;;;0.00010181934070830155;Automated grid search
2025-05-09 15:01;GP_Matern_0.5;4;Matern;(0.0001, 0.2);0.002746;False;15;Gamma;(1.1, 0.05);0.00010181934070830155;Automated grid search
2025-05-09 15:01;GP_RBF;4;RBF;(0.0001, 0.2);0.001303;True;15;;;9.999999747378752e-05;Automated grid search
2025-05-09 15:01;GP_RBF;4;RBF;(0.0001, 0.2);0.001303;True;15;Gamma;(1.1, 0.05);9.999999747378752e-05;Automated grid search
2025-05-09 15:01;GP_RBF;4;RBF;(0.0001, 0.2);0.001625;False;15;;;0.00010011682586063732;Automated grid search
2025-05-09 15:01;GP_RBF;4;RBF;(0.0001, 0.2);0.001625;False;15;Gamma;(1.1, 0.05);0.00010011682586063732;Automated grid search
2025-05-09 17:02;Matern;4;Matern;(0.0001, 0.2);0.001389;True;15;Gamma;(2.0, 0.5);0.001919524612748802;Test with new kernel config
2025-05-09 17:02;GP_Matern_2.5;4;Matern;(0.0001, 0.2);0.001578;True;15;;;9.999999747378752e-05;Automated grid search
2025-05-09 17:02;GP_Matern_2.5;4;Matern;(0.0001, 0.2);0.001578;True;15;Gamma;(1.1, 0.05);9.999999747378752e-05;Automated grid search
2025-05-09 17:02;GP_Matern_2.5;4;Matern;(0.0001, 0.2);0.001812;False;15;;;0.0001001377002089135;Automated grid search
2025-05-09 17:02;GP_Matern_2.5;4;Matern;(0.0001, 0.2);0.001812;False;15;Gamma;(1.1, 0.05);0.0001001377002089135;Automated grid search
2025-05-09 17:02;GP_Matern_1.5;4;Matern;(0.0001, 0.2);0.001669;True;15;;;9.999999747378752e-05;Automated grid search
2025-05-09 17:02;GP_Matern_1.5;4;Matern;(0.0001, 0.2);0.001669;True;15;Gamma;(1.1, 0.05);9.999999747378752e-05;Automated grid search
2025-05-09 17:02;GP_Matern_1.5;4;Matern;(0.0001, 0.2);0.001972;False;15;;;0.00010088480858376745;Automated grid search
2025-05-09 17:02;GP_Matern_1.5;4;Matern;(0.0001, 0.2);0.001972;False;15;Gamma;(1.1, 0.05);0.00010088480858376745;Automated grid search
2025-05-09 17:02;GP_Matern_0.5;4;Matern;(0.0001, 0.2);0.001949;True;15;;;9.999999747378752e-05;Automated grid search
2025-05-09 17:02;GP_Matern_0.5;4;Matern;(0.0001, 0.2);0.001949;True;15;Gamma;(1.1, 0.05);9.999999747378752e-05;Automated grid search
2025-05-09 17:02;GP_Matern_0.5;4;Matern;(0.0001, 0.2);0.002746;False;15;;;0.00010181934070830155;Automated grid search
2025-05-09 17:02;GP_Matern_0.5;4;Matern;(0.0001, 0.2);0.002746;False;15;Gamma;(1.1, 0.05);0.00010181934070830155;Automated grid search
2025-05-09 17:02;GP_RBF;4;RBF;(0.0001, 0.2);0.001303;True;15;;;9.999999747378752e-05;Automated grid search
2025-05-09 17:02;GP_RBF;4;RBF;(0.0001, 0.2);0.001303;True;15;Gamma;(1.1, 0.05);9.999999747378752e-05;Automated grid search
2025-05-09 17:02;GP_RBF;4;RBF;(0.0001, 0.2);0.001625;False;15;;;0.00010011682586063732;Automated grid search
2025-05-09 17:02;GP_RBF;4;RBF;(0.0001, 0.2);0.001625;False;15;Gamma;(1.1, 0.05);0.00010011682586063732;Automated grid search
2025-05-10 13:51;Matern;4;Matern;(0.0001, 0.2);0.001389;True;15;Gamma;(2.0, 0.5);0.001919524612748802;Test with new kernel config
2025-05-10 13:51;GP_Matern_2.5;4;Matern;(0.0001, 0.2);0.001578;True;15;;;9.999999747378752e-05;Automated grid search
2025-05-10 13:51;GP_Matern_2.5;4;Matern;(0.0001, 0.2);0.001578;True;15;Gamma;(1.1, 0.05);9.999999747378752e-05;Automated grid search
2025-05-10 13:51;GP_Matern_2.5;4;Matern;(0.0001, 0.2);0.001812;False;15;;;0.0001001377002089135;Automated grid search
2025-05-10 13:51;GP_Matern_2.5;4;Matern;(0.0001, 0.2);0.001812;False;15;Gamma;(1.1, 0.05);0.0001001377002089135;Automated grid search
2025-05-10 13:51;GP_Matern_1.5;4;Matern;(0.0001, 0.2);0.001669;True;15;;;9.999999747378752e-05;Automated grid search
2025-05-10 13:51;GP_Matern_1.5;4;Matern;(0.0001, 0.2);0.001669;True;15;Gamma;(1.1, 0.05);9.999999747378752e-05;Automated grid search
2025-05-10 13:51;GP_Matern_1.5;4;Matern;(0.0001, 0.2);0.001972;False;15;;;0.00010088480858376745;Automated grid search
2025-05-10 13:51;GP_Matern_1.5;4;Matern;(0.0001, 0.2);0.001972;False;15;Gamma;(1.1, 0.05);0.00010088480858376745;Automated grid search
2025-05-10 13:52;GP_Matern_0.5;4;Matern;(0.0001, 0.2);0.001949;True;15;;;9.999999747378752e-05;Automated grid search
2025-05-10 13:52;GP_Matern_0.5;4;Matern;(0.0001, 0.2);0.001949;True;15;Gamma;(1.1, 0.05);9.999999747378752e-05;Automated grid search
2025-05-10 13:52;GP_Matern_0.5;4;Matern;(0.0001, 0.2);0.002746;False;15;;;0.00010181934070830155;Automated grid search
2025-05-10 13:52;GP_Matern_0.5;4;Matern;(0.0001, 0.2);0.002746;False;15;Gamma;(1.1, 0.05);0.00010181934070830155;Automated grid search
2025-05-10 13:52;GP_RBF;4;RBF;(0.0001, 0.2);0.001303;True;15;;;9.999999747378752e-05;Automated grid search
2025-05-10 13:52;GP_RBF;4;RBF;(0.0001, 0.2);0.001303;True;15;Gamma;(1.1, 0.05);9.999999747378752e-05;Automated grid search
2025-05-10 13:52;GP_RBF;4;RBF;(0.0001, 0.2);0.001625;False;15;;;0.00010011682586063732;Automated grid search
2025-05-10 13:52;GP_RBF;4;RBF;(0.0001, 0.2);0.001625;False;15;Gamma;(1.1, 0.05);0.00010011682586063732;Automated grid search
2025-05-10 14:59;Matern;4;Matern;(0.0001, 0.2);0.001389;True;15;Gamma;(2.0, 0.5);0.001919524612748802;Test with new kernel config
2025-05-10 14:59;GP_Matern_2.5;4;Matern;(0.0001, 0.2);0.001578;True;15;;;9.999999747378752e-05;Automated grid search
2025-05-10 14:59;GP_Matern_2.5;4;Matern;(0.0001, 0.2);0.001578;True;15;Gamma;(1.1, 0.05);9.999999747378752e-05;Automated grid search
2025-05-10 14:59;GP_Matern_2.5;4;Matern;(0.0001, 0.2);0.001812;False;15;;;0.0001001377002089135;Automated grid search
2025-05-10 14:59;GP_Matern_2.5;4;Matern;(0.0001, 0.2);0.001812;False;15;Gamma;(1.1, 0.05);0.0001001377002089135;Automated grid search
2025-05-10 14:59;GP_Matern_1.5;4;Matern;(0.0001, 0.2);0.001669;True;15;;;9.999999747378752e-05;Automated grid search
