iteration;acquisition_type;ground_truth_method;use_transfer_learning;prior_strength;outliers_enabled;outlier_fraction;outlier_type;outlier_magnitude;mse;rmse_h;r2;crps;coverage_high_region;posterior_mean;true_best;observed_best;true_value_at_best_observed;true_value_at_model_optimum;regret;exploitative_regret;CI_size_avg;coverage_95;seed;num_init;batch_size;noise_level;noise_strategy;gt_config
14;qUCB;linear;False;;True;0.05;systematic;3.0;0.004521305619418419;0.237998606835647;0.17322380660630998;0.03850647376120927;0.0;0.49421054379500534;0.5349631957368222;0.5349068406321071;0.4754389308597916;0.4744610969653236;0.060502098771498536;0.05952426487703055;0.0580249500423951;0.8888888888888888;0;5;1;0.03;observation_noise;
15;qUCB;linear;False;;True;0.05;systematic;3.0;0.004910291627566451;0.27620167047733113;0.15786648075426424;0.03729921942434801;0.8260869565217391;0.4965154109038899;0.5349631957368222;0.5349068406321071;0.4754389308597916;0.4730316660758044;0.06193152966101778;0.05952426487703055;0.055438242956277126;0.7368421052631579;0;5;1;0.03;observation_noise;
16;qUCB;linear;False;;True;0.05;systematic;3.0;0.00466821676901987;0.2158450253549579;0.1810566095103272;0.0378465776690163;0.0;0.49009883377745994;0.5349631957368222;0.5349068406321071;0.4754389308597916;0.4778771036077303;0.05708609212909188;0.05952426487703055;0.05573217133127721;0.9;0;5;1;0.03;observation_noise;
17;qUCB;linear;False;;True;0.05;systematic;3.0;0.004855318837486959;0.21915114857970885;0.15805823559968668;0.03795033426168459;0.0;0.48876748403099934;0.5349631957368222;0.5349068406321071;0.4754389308597916;0.4775892422363581;0.05737395350046404;0.05952426487703055;0.052878576276853224;1.0;0;5;1;0.03;observation_noise;
18;qUCB;linear;False;;True;0.05;systematic;3.0;0.005130937482136688;0.21915041533092167;0.16577508521160622;0.03701621139961865;0.0;0.48642356719464497;0.5349631957368222;0.5349068406321071;0.4754389308597916;0.4777781325612387;0.05718506317558347;0.05952426487703055;0.0506603122933796;0.9090909090909091;0;5;1;0.03;observation_noise;
19;qUCB;linear;False;;True;0.05;systematic;3.0;0.00432509037024577;0.10918968650982463;0.1914844369108578;0.03616581867385153;0.0;0.48527985022447107;0.5349631957368222;0.5349068406321071;0.4754389308597916;0.4781918443936877;0.056771351343134435;0.05952426487703055;0.048266401724606285;0.9565217391304348;0;5;1;0.03;observation_noise;
20;qUCB;linear;False;;True;0.05;systematic;3.0;0.004653140983815925;0.12229118044301775;0.17751460908642658;0.03832331372898256;0.0;0.4841286008242177;0.5349631957368222;0.5349068406321071;0.4754389308597916;0.47818390196717525;0.05677929376964691;0.05952426487703055;0.04613537521438122;1.0;0;5;1;0.03;observation_noise;
21;qUCB;linear;False;;True;0.05;systematic;3.0;0.004998002340525828;0.35444252055891035;0.16909921864116684;0.03782161981591144;0.0;0.4823813696042273;0.5349631957368222;0.5349068406321071;0.4754389308597916;0.47848832093488314;0.05647487480193902;0.05952426487703055;0.04448435878144491;1.0;0;5;1;0.03;observation_noise;
22;qUCB;linear;False;;True;0.05;systematic;3.0;0.004794526684752587;0.2729907754922194;0.19661266678249567;0.03643091368109371;0.0;0.4817157371316421;0.5349631957368222;0.5349068406321071;0.4754389308597916;0.4781136426405087;0.056849553096313454;0.05952426487703055;0.042921036172550386;1.0;0;5;1;0.03;observation_noise;
23;qUCB;linear;False;;True;0.05;systematic;3.0;0.004503413355994079;0.19992555008160343;0.19223043924347005;0.03730290584766091;0.0;0.4799582143756524;0.5349631957368222;0.5349068406321071;0.4754389308597916;0.47823655290671524;0.05672664283010692;0.05952426487703055;0.041703766769261116;0.9629629629629629;0;5;1;0.03;observation_noise;
24;qUCB;linear;False;;True;0.05;systematic;3.0;0.0049555735644070485;0.33235183545686553;0.17795406296774352;0.038411637462485035;0.0;0.4802242444139868;0.5349631957368222;0.5349068406321071;0.4754389308597916;0.47830729904454616;0.056655896692276;0.05952426487703055;0.04024867909350562;1.0;0;5;1;0.03;observation_noise;
25;qUCB;linear;False;;True;0.05;systematic;3.0;0.0046635338287889724;0.2695075710788537;0.19543870259584561;0.03741776274503247;0.0;0.48078275463415193;0.5349631957368222;0.5349068406321071;0.4754389308597916;0.47849044671451163;0.05647274902231053;0.05952426487703055;0.03916704846664992;0.9655172413793104;0;5;1;0.03;observation_noise;
26;qUCB;linear;False;;True;0.05;systematic;3.0;0.004515124620504655;0.2874199802105122;0.1853682989227381;0.037491210474224136;0.0;0.4816614055993853;0.5349631957368222;0.5349068406321071;0.4754389308597916;0.4783013503672436;0.05666184536957858;0.05952426487703055;0.039572136951227944;0.9;0;5;1;0.03;observation_noise;
27;qUCB;linear;False;;True;0.05;systematic;3.0;0.004604731031089418;0.1259462807152822;0.15824474521775422;0.03770269666040091;0.0;0.4816999042291986;0.5349631957368222;0.5349068406321071;0.4754389308597916;0.4787408007777817;0.05622239495904047;0.05952426487703055;0.038787254256614404;0.9354838709677419;0;5;1;0.03;observation_noise;
28;qUCB;linear;False;;True;0.05;systematic;3.0;0.004451877385987062;0.21638911973784714;0.18456632091719283;0.0373760397584207;0.0;0.4819472479509808;0.5349631957368222;0.5349068406321071;0.4754389308597916;0.47876255718309074;0.05620063855373142;0.05952426487703055;0.038165242802827876;0.875;0;5;1;0.03;observation_noise;
29;qUCB;linear;False;;True;0.05;systematic;3.0;0.004450611358914943;0.21635266353761964;0.17734154975036043;0.04076450320592674;0.0;0.48170958369315625;0.5349631957368222;0.5349068406321071;0.4434316387164685;0.47842270437125856;0.056540491365563605;0.09153155702035365;0.0393687232034876;0.9696969696969697;0;5;1;0.03;observation_noise;
30;qUCB;linear;False;;True;0.05;systematic;3.0;0.004711329675448082;0.20628703306412072;0.17648016463879412;0.04025489577545832;0.0;0.48071891001917877;0.5349631957368222;0.5349068406321071;0.4754389308597916;0.47866818851208537;0.05629500722473679;0.05952426487703055;0.03826858453696617;0.9705882352941176;0;5;1;0.03;observation_noise;
31;qUCB;linear;False;;True;0.05;systematic;3.0;0.004772064696980499;0.22257008174330012;0.1868869538753538;0.03855045850301314;0.4375;0.48101102870884294;0.5349631957368222;0.5349068406321071;0.4754389308597916;0.4788056174083496;0.05615757832847257;0.05952426487703055;0.03713833936094647;0.8571428571428571;0;5;1;0.03;observation_noise;
32;qUCB;linear;False;;True;0.05;systematic;3.0;0.0047513939887961045;0.19574305907896405;0.15814187675844316;0.03873216553829201;0.05555555555555555;0.48096948723651595;0.5349631957368222;0.5349068406321071;0.4754389308597916;0.47877888087527976;0.056184314861542406;0.05952426487703055;0.03598038856096927;0.9444444444444444;0;5;1;0.03;observation_noise;
33;qUCB;linear;False;;True;0.05;systematic;3.0;0.00477267852672522;0.2129249904418456;0.14050937402605368;0.039141999396812746;0.0;0.48303751991183974;0.5349631957368222;0.5745962814123212;0.4814269713828202;0.4795831914723049;0.05538000426451728;0.05353622435400196;0.0359213909336913;0.8648648648648649;0;5;1;0.03;observation_noise;
34;qUCB;linear;False;;True;0.05;systematic;3.0;0.005108289529897794;0.14208523513514715;0.10636185282094213;0.03863682970577202;0.07142857142857142;0.4877562505699615;0.5349631957368222;0.5745962814123212;0.4814269713828202;0.4830808663993819;0.05188232933744025;0.05353622435400196;0.03953188546262956;0.868421052631579;0;5;1;0.03;observation_noise;
35;qUCB;linear;False;;True;0.05;systematic;3.0;0.004853576466890258;0.33118756537512173;0.14324473724120745;0.04087846988704359;0.0;0.4863641456929802;0.5349631957368222;0.5745962814123212;0.4814269713828202;0.48164203857518834;0.053321157161633825;0.05353622435400196;0.038471112652033124;0.9743589743589743;0;5;1;0.03;observation_noise;
36;qUCB;linear;False;;;;;;;;;;;;0.5349631957368222;0.5745962814123212;;0.48042725695722116;0.054535938779601;;;;0;5;1;0.03;observation_noise;
1;qEI;linear;False;;True;0.05;systematic;3.0;0.005711330105642638;0.35007745384364086;0.08571797595745645;0.040241654530258957;0.8636363636363636;0.3969446235882489;0.5319833643183636;0.4623907403235285;0.4453209803066129;0.4503135585263884;0.08166980579197519;0.08666238401175069;0.1127256365785398;1.0;0;5;1;0.03;observation_noise;
2;qEI;linear;False;;True;0.05;systematic;3.0;0.005410755122872835;0.24862500404806093;0.1132663951162024;0.04040844403492108;0.0;0.45447014554301757;0.5319833643183636;0.4623907403235285;0.4453209803066129;0.4464226504515697;0.08556071386679387;0.08666238401175069;0.11698558254743352;1.0;0;5;1;0.03;observation_noise;
3;qEI;linear;False;;True;0.05;systematic;3.0;0.005577519341759236;0.47862500555640375;0.11980884389760227;0.03850971537541044;0.0;0.4336973497483331;0.5319833643183636;0.5102220028267136;0.4618194835942449;0.4487853154234669;0.08319804889489668;0.07016388072411867;0.107097417666518;0.8571428571428571;0;5;1;0.03;observation_noise;
4;qEI;linear;False;;True;0.05;systematic;3.0;0.004736544099577264;0.23801798838042254;0.17825616832885793;0.03887172490617796;0.0;0.4954514785101489;0.5319833643183636;0.5102220028267136;0.4618194835942449;0.46175310868505715;0.07023025563330643;0.07016388072411867;0.11229919210409617;0.875;0;5;1;0.03;observation_noise;
5;qEI;linear;False;;True;0.05;systematic;3.0;0.0040860428888144585;0.24067076963848172;0.3172441361783509;0.03525064508976704;0.0;0.4860630098134966;0.5319833643183636;0.5102220028267136;0.4618194835942449;0.4672161643010099;0.0647672000173537;0.07016388072411867;0.10838826568993415;1.0;0;5;1;0.03;observation_noise;
6;qEI;linear;False;;True;0.05;systematic;3.0;0.0034189014803753135;0.12272040900241725;0.3306668784440492;0.03411561202226482;0.0;0.4831115689031297;0.5319833643183636;0.5102220028267136;0.4618194835942449;0.46308906020478946;0.06889430411357411;0.07016388072411867;0.1044317538552233;1.0;0;5;1;0.03;observation_noise;
7;qEI;linear;False;;True;0.05;systematic;3.0;0.0043547880657597475;0.15113590056410287;0.25208803633399446;0.0351250234873004;0.0;0.48009219213223364;0.5319833643183636;0.5102220028267136;0.4618194835942449;0.4686917860781615;0.0632915782402021;0.07016388072411867;0.09935250128070346;1.0;0;5;1;0.03;observation_noise;
8;qEI;linear;False;;True;0.05;systematic;3.0;0.003822605586944118;0.34406583387309864;0.31857897241310773;0.03353706997714719;0.0;0.4788379437059523;0.5319833643183636;0.5102220028267136;0.4618194835942449;0.46901966866646344;0.06296369565190013;0.07016388072411867;0.09450829479269013;0.9166666666666666;0;5;1;0.03;observation_noise;
9;qEI;linear;False;;True;0.05;systematic;3.0;0.0037042008372163496;0.1331074464782428;0.31759495832519524;0.03478326345454037;0.6;0.4803262356565997;0.5319833643183636;0.5102220028267136;0.4618194835942449;0.47760323849219943;0.05438012582616414;0.07016388072411867;0.09086068688208934;0.9230769230769231;0;5;1;0.03;observation_noise;
10;qEI;linear;False;;True;0.05;systematic;3.0;0.004063291694518078;0.39234003555240843;0.334733953779082;0.0331437379077229;0.46153846153846156;0.4799692790911898;0.5319833643183636;0.5102220028267136;0.4618194835942449;0.4771569438269834;0.054826420491380146;0.07016388072411867;0.08633232005414579;0.9285714285714286;0;5;1;0.03;observation_noise;
11;qEI;linear;False;;True;0.05;systematic;3.0;0.0030141642279266244;0.32929154515790415;0.45835229823188706;0.030531354314817946;0.5454545454545454;0.4797161971578464;0.5319833643183636;0.5102220028267136;0.4618194835942449;0.4823959249253705;0.04958743939299309;0.07016388072411867;0.08259245371584231;0.9333333333333333;0;5;1;0.03;observation_noise;
12;qEI;linear;False;;True;0.05;systematic;3.0;0.002811959975463274;0.36218257133663134;0.493154652262623;0.03005687754184056;0.0;0.4384354970584129;0.5319833643183636;0.5162432176898404;0.5252105544875991;0.492242022507532;0.039741341810831554;0.006772809830764448;0.07959183223018797;0.9375;0;5;1;0.03;observation_noise;
13;qEI;linear;False;;True;0.05;systematic;3.0;0.0023203587798179;0.1616654659587396;0.6135834529610649;0.02463737030997362;0.0;0.5004182289971707;0.5319833643183636;0.5162432176898404;0.5252105544875991;0.5184085042466464;0.013574860071717154;0.006772809830764448;0.08023865095723315;1.0;0;5;1;0.03;observation_noise;
14;qEI;linear;False;;True;0.05;systematic;3.0;0.0018620083495212508;0.20752047994154013;0.6603816653366387;0.027022823497378674;0.0;0.5039470629869512;0.5319833643183636;0.5162432176898404;0.5252105544875991;0.5211231534309018;0.010860210887461808;0.006772809830764448;0.07656912398367798;0.9444444444444444;0;5;1;0.03;observation_noise;
15;qEI;linear;False;;True;0.05;systematic;3.0;0.0020951924673262992;0.14060264331851857;0.6338460290088086;0.02333173890499685;0.5;0.4793831369517574;0.5319833643183636;0.5650642884585673;0.5345778940604211;0.5207929354675829;0.011190428850780698;0.0025945297420575386;0.07330719555801284;0.8947368421052632;0;5;1;0.03;observation_noise;
16;qEI;linear;False;;True;0.05;systematic;3.0;0.0022431811669448814;0.20438134520566567;0.6041492695282283;0.02576494209903849;0.0;0.5385413549088005;0.5319833643183636;0.5650642884585673;0.5345778940604211;0.5343432223871163;0.002359858068752718;0.0025945297420575386;0.07864567443228927;0.9;0;5;1;0.03;observation_noise;
17;qEI;linear;False;;True;0.05;systematic;3.0;0.0023272535691438037;0.18825283378691254;0.5946704461481838;0.024614579455132346;0.0;0.5380495756345862;0.5319833643183636;0.5650642884585673;0.5345778940604211;0.5343352028254189;0.002351838507055337;0.0025945297420575386;0.07647208447367282;0.9047619047619048;0;5;1;0.03;observation_noise;
18;qEI;linear;False;;True;0.05;systematic;3.0;0.002341362521238023;0.15507742711656508;0.611276640153569;0.023233504271020014;0.0;0.5406037410310265;0.5319833643183636;0.5650642884585673;0.5345778940604211;0.5345598102665943;0.002576445948230699;0.0025945297420575386;0.07448601641014267;0.9545454545454546;0;5;1;0.03;observation_noise;
19;qEI;linear;False;;True;0.05;systematic;3.0;0.0017055260180834867;0.06021941802192519;0.6766375265439565;0.023479545683378435;0.0;0.48118760524665133;0.5319833643183636;0.57462911679073;0.5355026129301763;0.5349680812512339;0.0029847169328702794;0.003519248611812742;0.0715833652796253;0.8695652173913043;0;5;1;0.03;observation_noise;
20;qEI;linear;False;;True;0.05;systematic;3.0;0.002238631472504582;0.06571528441815666;0.6233112195897952;0.02646321122589866;0.0;0.5527173110696242;0.5319833643183636;0.57462911679073;0.5355026129301763;0.5380666644179346;0.006083300099571032;0.003519248611812742;0.07408469974362177;0.9583333333333334;0;5;1;0.03;observation_noise;
21;qEI;linear;False;;True;0.05;systematic;3.0;0.002479038721840826;0.2892106089040031;0.6041387666990286;0.024850399264654918;0.85;0.5540942525354121;0.5319833643183636;0.57462911679073;0.5355026129301763;0.5382231226249712;0.006239758306607612;0.003519248611812742;0.0712008085998975;0.96;0;5;1;0.03;observation_noise;
22;qEI;linear;False;;True;0.05;systematic;3.0;0.0021159989754522867;0.2852517793020413;0.647108225962999;0.02291433238180205;0.75;0.5493569180995475;0.5319833643183636;0.57462911679073;0.5355026129301763;0.5398094181090081;0.007826053790644494;0.003519248611812742;0.06972836620336756;0.9615384615384616;0;5;1;0.03;observation_noise;
23;qEI;linear;False;;True;0.05;systematic;3.0;0.0020290472453895576;0.21528915594375053;0.6352233092044721;0.024406760700730036;0.0;0.5487003976011584;0.5319833643183636;0.57462911679073;0.5355026129301763;0.5395324005031844;0.007549036184820834;0.003519248611812742;0.06708663758415007;0.9259259259259259;0;5;1;0.03;observation_noise;
24;qEI;linear;False;;True;0.05;systematic;3.0;0.002337918722192773;0.3792531911836101;0.6082653702856824;0.024345245554578177;0.0;0.5549053062418985;0.5319833643183636;0.5954852097138691;0.5389251211681634;0.5393715925533211;0.00738822823495755;0.006941756849799807;0.06545083654295378;0.9642857142857143;0;5;1;0.03;observation_noise;
25;qEI;linear;False;;True;0.05;systematic;3.0;0.0022636354861747436;0.20052760685733756;0.6203159245868837;0.02569109304000893;0.0;0.566628428500548;0.5319833643183636;0.5954852097138691;0.5389251211681634;0.5388464380096953;0.006863073691331767;0.006941756849799807;0.06657486939079563;0.896551724137931;0;5;1;0.03;observation_noise;
26;qEI;linear;False;;True;0.05;systematic;3.0;0.002103169454380153;0.27815817914043434;0.638109857802768;0.02350259050115038;0.3333333333333333;0.5634557920221955;0.5319833643183636;0.5954852097138691;0.5389251211681634;0.5390422075418743;0.007058843223510691;0.006941756849799807;0.06438368091713062;0.8;0;5;1;0.03;observation_noise;
27;qEI;linear;False;;True;0.05;systematic;3.0;0.0019648350302589592;0.16510604991539335;0.6561047437623162;0.024422705872021343;0.0;0.5609368283226488;0.5319833643183636;0.5954852097138691;0.5389251211681634;0.5391641636060127;0.007180799287649142;0.006941756849799807;0.06217567998206351;0.8064516129032258;0;5;1;0.03;observation_noise;
28;qEI;linear;False;;True;0.05;systematic;3.0;0.0017718896772933204;0.08324216985033073;0.6749379883583314;0.02385412724541444;0.0;0.5609478066394188;0.5319833643183636;0.5954852097138691;0.5389251211681634;0.5392134101556701;0.007230045837306576;0.006941756849799807;0.06305041288322791;0.78125;0;5;1;0.03;observation_noise;
29;qEI;linear;False;;True;0.05;systematic;3.0;0.0015486695918428097;0.16463079388486485;0.7049669893787316;0.024994079445976036;0.0;0.5607477214201675;0.5319833643183636;0.5954852097138691;0.5069178290248403;0.5391944814360259;0.0072111171176623134;0.02506553529352329;0.0646928961272297;0.8484848484848485;0;5;1;0.03;observation_noise;
30;qEI;linear;False;;True;0.05;systematic;3.0;0.0016647014961580972;0.23381895220432397;0.7079878540189932;0.024467161981825976;0.16666666666666666;0.5565963697676032;0.5319833643183636;0.5954852097138691;0.5389251211681634;0.539333025162254;0.007349660843890438;0.006941756849799807;0.06360997003445693;0.8529411764705882;0;5;1;0.03;observation_noise;
31;qEI;linear;False;;True;0.05;systematic;3.0;0.0021186048867838756;0.2877037259015422;0.6460972888220244;0.022632088990084363;0.9130434782608695;0.5542841485632579;0.5319833643183636;0.5954852097138691;0.5389251211681634;0.5393391997332319;0.007355835414868284;0.006941756849799807;0.061780370176673774;0.8;0;5;1;0.03;observation_noise;
32;qEI;linear;False;;True;0.05;systematic;3.0;0.0015538495774098113;0.1271381812755945;0.7165647007276712;0.022826815247605346;0.6842105263157895;0.5542996103547456;0.5319833643183636;0.5954852097138691;0.5389251211681634;0.5393599609524926;0.00737659663412904;0.006941756849799807;0.0630772085765407;0.9166666666666666;0;5;1;0.03;observation_noise;
33;qEI;linear;False;;True;0.05;systematic;3.0;0.0016028517253876976;0.07242934529461986;0.6915114223110084;0.022761256188993953;0.0;0.5543147805465178;0.5319833643183636;0.5954852097138691;0.5389251211681634;0.5393490678731991;0.007365703554835568;0.006941756849799807;0.060674487349810735;0.7027027027027027;0;5;1;0.03;observation_noise;
34;qEI;linear;False;;True;0.05;systematic;3.0;0.0014804588683502951;0.04781139842588866;0.7322781762719419;0.02157689454189074;0.76;0.5541612969431263;0.5319833643183636;0.5954852097138691;0.5389251211681634;0.5394387988886451;0.007455434570281527;0.006941756849799807;0.061005684969079516;0.7368421052631579;0;5;1;0.03;observation_noise;
35;qEI;linear;False;;True;0.05;systematic;3.0;0.0015748575359073227;0.3707741102275996;0.7249331240567068;0.022739644810734996;0.0;0.5532241911750717;0.5319833643183636;0.5954852097138691;0.5389251211681634;0.539681218797843;0.00769785447947946;0.006941756849799807;0.06444650118279342;0.9230769230769231;0;5;1;0.03;observation_noise;
36;qEI;linear;False;;;;;;;;;;;;0.5319833643183636;0.5954852097138691;;0.5400845662276987;0.008101201909335165;;;;0;5;1;0.03;observation_noise;
1;Random;linear;False;;True;0.05;systematic;3.0;0.004997288703618072;0.3622870195755505;0.19287794223174937;0.03887228057435835;0.0;0.47645185975935644;0.5319833643183636;0.49341828056775544;0.44718839732043414;0.45728528177059413;0.07469808254776944;0.08479496699792943;;;0;5;1;0.03;observation_noise;
2;Random;linear;False;;True;0.05;systematic;3.0;0.0037424060662486812;0.22287378210932282;0.3731816281512459;0.0356580050653221;0.0;0.4753810651906362;0.5319833643183636;0.49341828056775544;0.44718839732043414;0.4571525192928253;0.07483084502553827;0.08479496699792943;;;0;5;1;0.03;observation_noise;
3;Random;linear;False;;True;0.05;systematic;3.0;0.0037262114572603733;0.3700926044759362;0.37046110549923295;0.033266763374371525;0.9722222222222222;0.47533886937746717;0.5319833643183636;0.49341828056775544;0.44718839732043414;0.45778820546794663;0.07419515885041694;0.08479496699792943;;;0;5;1;0.03;observation_noise;
4;Random;linear;False;;True;0.05;systematic;3.0;0.0032897433154207116;0.15164633302498964;0.39131441562145497;0.0347213492113897;0.0;0.47583571606835323;0.5319833643183636;0.49341828056775544;0.44718839732043414;0.45539550765427866;0.07658785666408491;0.08479496699792943;;;0;5;1;0.03;observation_noise;
5;Random;linear;False;;True;0.05;systematic;3.0;0.003786930126783281;0.306529032442936;0.3613738296075796;0.03265732303492015;0.0;0.47603030489654496;0.5319833643183636;0.49341828056775544;0.44718839732043414;0.455353144495798;0.07663021982256557;0.08479496699792943;;;0;5;1;0.03;observation_noise;
6;Random;linear;False;;True;0.05;systematic;3.0;0.0028840363279825487;0.08642802221001214;0.44548296617557925;0.03172730631717574;0.0;0.4767487301965824;0.5319833643183636;0.49341828056775544;0.44718839732043414;0.5202232606571634;0.011760103661200172;0.08479496699792943;;;0;5;1;0.03;observation_noise;
7;Random;linear;False;;True;0.05;systematic;3.0;0.0032671639746696124;0.12877322844381411;0.39685313625081853;0.03044781819263885;0.0;0.4766183798603967;0.5319833643183636;0.49341828056775544;0.44718839732043414;0.45371872701528204;0.07826463730308153;0.08479496699792943;;;0;5;1;0.03;observation_noise;
8;Random;linear;False;;True;0.05;systematic;3.0;0.0032253337712985263;0.21371192216656995;0.41667600912662817;0.02976901061833509;0.9166666666666666;0.4770358867841661;0.5319833643183636;0.49341828056775544;0.44718839732043414;0.4541227773161736;0.07786058700218995;0.08479496699792943;;;0;5;1;0.03;observation_noise;
9;Random;linear;False;;True;0.05;systematic;3.0;0.002454241299113681;0.14917591384409218;0.5536571284106296;0.027970561943247083;0.3333333333333333;0.47619321113916535;0.5319833643183636;0.49341828056775544;0.44718839732043414;0.41294503604116517;0.1190383282771984;0.08479496699792943;;;0;5;1;0.03;observation_noise;
10;Random;linear;False;;True;0.05;systematic;3.0;0.0026122675411055264;0.11731952624384356;0.5620349924087787;0.0271444217113384;0.3333333333333333;0.4765763351888156;0.5319833643183636;0.49341828056775544;0.44718839732043414;0.4557854962696885;0.07619786804867507;0.08479496699792943;;;0;5;1;0.03;observation_noise;
11;Random;linear;False;;True;0.05;systematic;3.0;0.002502351487444189;0.2308082160533238;0.5809621548183034;0.025980232563155757;0.0;0.47628696829360173;0.5319833643183636;0.49341828056775544;0.44718839732043414;0.4576551082586296;0.07432825605973398;0.08479496699792943;;;0;5;1;0.03;observation_noise;
12;Random;linear;False;;True;0.05;systematic;3.0;0.0019151075635959517;0.08863464399707237;0.6373662487146698;0.026615305256576557;0.0;0.4762748712036454;0.5319833643183636;0.49341828056775544;0.44718839732043414;0.4583111587431049;0.07367220557525866;0.08479496699792943;;;0;5;1;0.03;observation_noise;
13;Random;linear;False;;True;0.05;systematic;3.0;0.0023747418448574276;0.21334761222030674;0.5865551242314613;0.02464377558899384;0.0;0.47619930499485313;0.5319833643183636;0.49341828056775544;0.44718839732043414;0.45825615043941503;0.07372721387894854;0.08479496699792943;;;0;5;1;0.03;observation_noise;
