iteration;acquisition_type;ground_truth_method;use_transfer_learning;prior_strength;outliers_enabled;outlier_fraction;outlier_type;outlier_magnitude;mse;rmse_h;r2;crps;coverage_high_region;posterior_mean;true_best;observed_best;true_value_at_best_observed;true_value_at_model_optimum;regret;exploitative_regret;CI_size_avg;coverage_95;seed;num_init;batch_size;noise_level;noise_strategy;gt_config
18;qUCB;linear;False;;False;0.0;none;0.0;0.0037431442383431246;0.12684189560449957;0.2526717008402535;0.03490244224319593;0.0;0.438458350006696;0.5379400865636331;0.4792461708583149;0.46996543383132194;0.46868466185754015;0.06925542470609297;0.06797465273231118;0.05749435165911038;0.8181818181818182;4;5;1;0.03;observation_noise;
19;qUCB;linear;False;;False;0.0;none;0.0;0.003748843345692106;0.12492627443809384;0.25153385951471374;0.034605998588640816;0.0;0.45401054393308443;0.5379400865636331;0.4792461708583149;0.46996543383132194;0.4712684917380495;0.0666715948255836;0.06797465273231118;0.057987371992032494;0.9130434782608695;4;5;1;0.03;observation_noise;
20;qUCB;linear;False;;False;0.0;none;0.0;0.003720129451619341;0.12664327628609867;0.2572666617401367;0.034620098943400415;0.0;0.43964523379408676;0.5379400865636331;0.48065122443620056;0.4669705193201057;0.4669669176028375;0.07097316896079564;0.07096956724352743;0.058877659428811104;0.7916666666666666;4;5;1;0.03;observation_noise;
21;qUCB;linear;False;;False;0.0;none;0.0;0.003706735298022532;0.1253628050403331;0.2599408386857246;0.03432436992332142;0.045454545454545456;0.44873711162024743;0.5379400865636331;0.48065122443620056;0.4669705193201057;0.4664171000834698;0.07152298648016331;0.07096956724352743;0.05949393928175545;0.88;4;5;1;0.03;observation_noise;
22;qUCB;linear;False;;False;0.0;none;0.0;0.0036802208870799777;0.12455009173207916;0.26523450849143126;0.0341513822487887;0.045454545454545456;0.4514818388446611;0.5379400865636331;0.5091258426216987;0.46574882827060576;0.46603191916040154;0.07190816740323158;0.07219125829302736;0.058447441418053706;0.8846153846153846;4;5;1;0.03;observation_noise;
23;qUCB;linear;False;;False;0.0;none;0.0;0.003731478051293629;0.12307586648682305;0.25500088485514427;0.034223180959168334;0.36363636363636365;0.4674886836748482;0.5379400865636331;0.5091258426216987;0.46574882827060576;0.4649341947466845;0.07300589181694861;0.07219125829302736;0.06049103042049126;0.9629629629629629;4;5;1;0.03;observation_noise;
24;qUCB;linear;False;;False;0.0;none;0.0;0.0036646569661445898;0.12201760543036529;0.26834188502310585;0.03389074459827308;0.3181818181818182;0.46692943497239436;0.5379400865636331;0.5091258426216987;0.46574882827060576;0.46481031027226527;0.07312977629136785;0.07219125829302736;0.05959980937163083;0.9642857142857143;4;5;1;0.03;observation_noise;
25;qUCB;linear;False;;False;0.0;none;0.0;0.0036677547444448674;0.12020714355398256;0.26772340568036346;0.03386061559555391;0.36363636363636365;0.4741310886639051;0.5379400865636331;0.5091258426216987;0.46574882827060576;0.46422565901810553;0.0737144275455276;0.07219125829302736;0.059524781155099925;0.9655172413793104;4;5;1;0.03;observation_noise;
26;qUCB;linear;False;;False;0.0;none;0.0;0.003647929804135535;0.11977652611673949;0.27168150560356463;0.03376159906389958;0.36363636363636365;0.4750285710736941;0.5379400865636331;0.5091258426216987;0.46574882827060576;0.4640031610025039;0.07393692556112924;0.07219125829302736;0.058332545829544134;0.9333333333333333;4;5;1;0.03;observation_noise;
27;qUCB;linear;False;;False;0.0;none;0.0;0.0036576585069343333;0.12097936940940267;0.2697391452635113;0.03381836996778577;0.36363636363636365;0.473927135027609;0.5379400865636331;0.5091258426216987;0.46574882827060576;0.4641111440794472;0.07382894248418592;0.07219125829302736;0.057035912075468403;0.9354838709677419;4;5;1;0.03;observation_noise;
28;qUCB;linear;False;;False;0.0;none;0.0;0.0036761916621576504;0.12189237901253021;0.26603895352918583;0.033917455840192165;0.36363636363636365;0.47378023692802074;0.5379400865636331;0.5091258426216987;0.46574882827060576;0.4640843019110283;0.07385578465260484;0.07219125829302736;0.055541764347949704;0.9375;4;5;1;0.03;observation_noise;
29;qUCB;linear;False;;False;0.0;none;0.0;0.0036876770763480454;0.12193659618075195;0.26374586127692135;0.03397118495975385;0.36363636363636365;0.4754339364579975;0.5379400865636331;0.5091258426216987;0.46574882827060576;0.46382058744193744;0.07411949912169569;0.07219125829302736;0.054402918536822505;0.9393939393939394;4;5;1;0.03;observation_noise;
30;qUCB;linear;False;;False;0.0;none;0.0;0.0036613585768455427;0.12213753782365847;0.26900041686368337;0.03384481152452293;0.36363636363636365;0.4727740963538901;0.5379400865636331;0.5091258426216987;0.46574882827060576;0.46459443138815737;0.07334565517547575;0.07219125829302736;0.05385019851046761;0.9411764705882353;4;5;1;0.03;observation_noise;
31;qUCB;linear;False;;False;0.0;none;0.0;0.003689585885743094;0.12303121369208882;0.2633647626101884;0.033990211110848045;0.36363636363636365;0.4738317538484589;0.5379400865636331;0.5091258426216987;0.46574882827060576;0.4647065749617175;0.0732335116019156;0.07219125829302736;0.05257449934200168;0.9428571428571428;4;5;1;0.03;observation_noise;
32;qUCB;linear;False;;False;0.0;none;0.0;0.0036755643731089353;0.12259956826061244;0.2661641933885147;0.03392260374118311;0.36363636363636365;0.4717935383815504;0.5379400865636331;0.5091258426216987;0.46574882827060576;0.46433106936939267;0.07360901719424046;0.07219125829302736;0.051700177940381224;0.9444444444444444;4;5;1;0.03;observation_noise;
33;qUCB;linear;False;;False;0.0;none;0.0;0.0036596714200553765;0.1227873916547126;0.2693372620222255;0.033859095587675865;0.3181818181818182;0.4710607550534342;0.5379400865636331;0.5091258426216987;0.46574882827060576;0.46412252647023655;0.07381756009339657;0.07219125829302736;0.050597065204747736;0.9459459459459459;4;5;1;0.03;observation_noise;
34;qUCB;linear;False;;False;0.0;none;0.0;0.003662930319673827;0.12293776819478233;0.26868661439715114;0.03388760782795648;0.2727272727272727;0.47023043857072444;0.5379400865636331;0.5091258426216987;0.46574882827060576;0.4653076034255415;0.07263248313809162;0.07219125829302736;0.04933498628042534;0.9473684210526315;4;5;1;0.03;observation_noise;
35;qUCB;linear;False;;False;0.0;none;0.0;0.003677168532228302;0.12378776573114876;0.2658439189267461;0.0339685387295227;0.22727272727272727;0.46886872478352776;0.5379400865636331;0.5091258426216987;0.46574882827060576;0.4615792253490466;0.07636086121458652;0.07219125829302736;0.048430327625069824;0.9487179487179487;4;5;1;0.03;observation_noise;
36;qUCB;linear;False;;;;;;;;;;;;0.5379400865636331;0.5091258426216987;;0.4702505152505858;0.06768957131304731;;;;4;5;1;0.03;observation_noise;
1;qEI;linear;False;;False;0.0;none;0.0;0.0033479451945521484;0.11239007358763221;0.33038526948734304;0.03538081278985054;1.0;0.441862407610661;0.5319833643183636;0.45276047508419404;0.42612225166380047;0.42923857051796716;0.10274479380039642;0.1058611126545631;0.13009415055629064;1.0;4;5;1;0.03;observation_noise;
2;qEI;linear;False;;False;0.0;none;0.0;0.0032800058573066427;0.10638031359284691;0.3439736582921793;0.03427652983546438;1.0;0.416291688920401;0.5319833643183636;0.46170684682750074;0.4832053712704246;0.43325938571540895;0.09872397860295462;0.04877799304793895;0.12267768649290269;1.0;4;5;1;0.03;observation_noise;
3;qEI;linear;False;;False;0.0;none;0.0;0.0032451112527567775;0.10014467614747079;0.350952846977832;0.03373678640903806;1.0;0.4547516997168107;0.5319833643183636;0.46170684682750074;0.4832053712704246;0.46584562348973924;0.06613774082862434;0.04877799304793895;0.11896131910650769;1.0;4;5;1;0.03;observation_noise;
4;qEI;linear;False;;False;0.0;none;0.0;0.0034568980779253688;0.10105965541436418;0.30859385672549366;0.03381561902955578;1.0;0.4535554952244853;0.5319833643183636;0.46170684682750074;0.4832053712704246;0.46685157252955933;0.06513179178880424;0.04877799304793895;0.10983964077385601;1.0;4;5;1;0.03;observation_noise;
5;qEI;linear;False;;False;0.0;none;0.0;0.0031699416980846508;0.10304300802466301;0.3659873347515382;0.032243623773672424;1.0;0.4342762289935635;0.5319833643183636;0.48713163450078173;0.46858361719863356;0.4617305522937233;0.07025281202464029;0.06339974711973001;0.10259510054166737;0.8888888888888888;4;5;1;0.03;observation_noise;
6;qEI;linear;False;;False;0.0;none;0.0;0.0024860720975987986;0.08911490709291207;0.5027665027559263;0.029239885563442643;1.0;0.4758732084728705;0.5319833643183636;0.48713163450078173;0.46858361719863356;0.4670965718078396;0.06488679251052398;0.06339974711973001;0.10215860384028945;0.9;4;5;1;0.03;observation_noise;
7;qEI;linear;False;;False;0.0;none;0.0;0.002512742924982718;0.08846542216983767;0.4974321326114288;0.028934266779046203;1.0;0.4763067063092178;0.5319833643183636;0.48713163450078173;0.46858361719863356;0.4686968237306549;0.06328654058770866;0.06339974711973001;0.09624852719763322;0.8181818181818182;4;5;1;0.03;observation_noise;
8;qEI;linear;False;;False;0.0;none;0.0;0.0029284234743934346;0.09461389582816694;0.4142928328624542;0.030584109115726083;0.9696969696969697;0.4526406629686669;0.5319833643183636;0.5053537980499921;0.5014895158958944;0.48013037455979635;0.051852989758567225;0.03049384842246916;0.09253418697450926;0.8333333333333334;4;5;1;0.03;observation_noise;
9;qEI;linear;False;;False;0.0;none;0.0;0.0035195001281463512;0.1016471472459469;0.296072966283059;0.033182182485237514;0.8484848484848485;0.49148454563111266;0.5319833643183636;0.5053537980499921;0.5014895158958944;0.49845131409386334;0.03353205022450023;0.03049384842246916;0.09108088422115858;0.8461538461538461;4;5;1;0.03;observation_noise;
10;qEI;linear;False;;False;0.0;none;0.0;0.0037937091881135045;0.10392591353582874;0.24122905005264528;0.03427310236604029;0.7878787878787878;0.4833369988329155;0.5319833643183636;0.5507218889754437;0.5358832506915479;0.49728639039665046;0.034696973921713115;0.0038998863731842803;0.08625542227674117;0.8571428571428571;4;5;1;0.03;observation_noise;
11;qEI;linear;False;;False;0.0;none;0.0;0.004022006241782023;0.10780590973535255;0.19556788740343767;0.035350982102666115;0.8484848484848485;0.5251732428287749;0.5319833643183636;0.5507218889754437;0.5358832506915479;0.5359661967046856;0.003982832386322022;0.0038998863731842803;0.08910275792331808;0.9333333333333333;4;5;1;0.03;observation_noise;
12;qEI;linear;False;;False;0.0;none;0.0;0.004078688899665154;0.10847066399221224;0.1842309208530546;0.03550515520544131;0.7878787878787878;0.5229237293178363;0.5319833643183636;0.5507218889754437;0.5358832506915479;0.5348864087297804;0.0029030444114168663;0.0038998863731842803;0.08508489026005148;0.9375;4;5;1;0.03;observation_noise;
13;qEI;linear;False;;False;0.0;none;0.0;0.0040235067647429335;0.09808264327308973;0.19526777129647954;0.03498615461820838;0.8484848484848485;0.5222969552731325;0.5319833643183636;0.5507218889754437;0.5358832506915479;0.5348912396243242;0.0029078753059605944;0.0038998863731842803;0.08570263947975548;0.9411764705882353;4;5;1;0.03;observation_noise;
14;qEI;linear;False;;False;0.0;none;0.0;0.004195789527330568;0.09732995868179349;0.1608098967082645;0.0357430079821418;0.8484848484848485;0.5210507011617488;0.5319833643183636;0.5507218889754437;0.5358832506915479;0.5081640574949583;0.023819306823405273;0.0038998863731842803;0.08645308440616001;0.9444444444444444;4;5;1;0.03;observation_noise;
15;qEI;linear;False;;False;0.0;none;0.0;0.004099838693213278;0.09786839928662926;0.180000799843257;0.03520036700020562;0.8181818181818182;0.5211091006793868;0.5319833643183636;0.5507218889754437;0.5358832506915479;0.5057575003479002;0.026225863970463337;0.0038998863731842803;0.0844051797531547;0.9473684210526315;4;5;1;0.03;observation_noise;
16;qEI;linear;False;;False;0.0;none;0.0;0.0039159948463578205;0.09447099518842124;0.2167709800029699;0.03437135890014774;0.7878787878787878;0.5200994513103624;0.5319833643183636;0.5507218889754437;0.5358832506915479;0.5349606510591107;0.0029772867407471537;0.0038998863731842803;0.08401818532362496;0.95;4;5;1;0.03;observation_noise;
17;qEI;linear;False;;False;0.0;none;0.0;0.0036087765091632577;0.09125060503681848;0.2782170049868413;0.032892856221713104;0.8181818181818182;0.5104396714317551;0.5319833643183636;0.5677289022980858;0.5223184098786813;0.5177143093267695;0.014269054991594032;0.009664954439682294;0.08251961095914273;0.9523809523809523;4;5;1;0.03;observation_noise;
18;qEI;linear;False;;False;0.0;none;0.0;0.0033683027826840834;0.0893479641095551;0.3263135956400425;0.03182322703751356;0.8787878787878788;0.5474362297750718;0.5319833643183636;0.5677289022980858;0.5223184098786813;0.5253864915315112;0.006596872786852392;0.009664954439682294;0.08334589062355276;0.9545454545454546;4;5;1;0.03;observation_noise;
19;qEI;linear;False;;False;0.0;none;0.0;0.0034264521800136723;0.09035236829779766;0.3146832699448411;0.03205663472096857;0.8484848484848485;0.5458756132825697;0.5319833643183636;0.5677289022980858;0.5223184098786813;0.5255716012885838;0.006411763029779749;0.009664954439682294;0.07982942316738732;0.9565217391304348;4;5;1;0.03;observation_noise;
20;qEI;linear;False;;False;0.0;none;0.0;0.003290772125572646;0.090501404284346;0.34182032202033774;0.03130322409893393;0.8181818181818182;0.5431908128171633;0.5319833643183636;0.5677289022980858;0.5223184098786813;0.5295631522824185;0.002420212035945113;0.009664954439682294;0.07873868817172487;0.9583333333333334;4;5;1;0.03;observation_noise;
21;qEI;linear;False;;False;0.0;none;0.0;0.003055027740496141;0.08663068546504754;0.38897100810078666;0.030157931080247016;0.8181818181818182;0.5353290559716708;0.5319833643183636;0.5677289022980858;0.5223184098786813;0.5302808194413344;0.001702544877029144;0.009664954439682294;0.07771269140177452;0.96;4;5;1;0.03;observation_noise;
22;qEI;linear;False;;False;0.0;none;0.0;0.0027130284455331695;0.08203806994667324;0.4573734915419121;0.028633748419148914;0.9090909090909091;0.5381849487124494;0.5319833643183636;0.5677289022980858;0.5223184098786813;0.535961043290381;0.0039776789720173955;0.009664954439682294;0.07648485572143199;0.9615384615384616;4;5;1;0.03;observation_noise;
23;qEI;linear;False;;False;0.0;none;0.0;0.0024665293238424982;0.08104732524588602;0.5066752074753431;0.02738375493650276;0.9090909090909091;0.5386169509235218;0.5319833643183636;0.5677289022980858;0.5223184098786813;0.535795575919666;0.0038122116013024065;0.009664954439682294;0.07662618402112302;0.9629629629629629;4;5;1;0.03;observation_noise;
24;qEI;linear;False;;False;0.0;none;0.0;0.0024622962615662436;0.08115552111141601;0.5075218524144449;0.02740308511551566;0.9090909090909091;0.5393815091958556;0.5319833643183636;0.5677289022980858;0.5223184098786813;0.5364449398603572;0.004461575541993668;0.009664954439682294;0.07375164582649273;0.9642857142857143;4;5;1;0.03;observation_noise;
25;qEI;linear;False;;False;0.0;none;0.0;0.0024810224119468888;0.08156198389237154;0.5037764786367978;0.02754027262538711;0.9090909090909091;0.5400229083042523;0.5319833643183636;0.5677289022980858;0.5223184098786813;0.5368540153159229;0.004870650997559345;0.009664954439682294;0.0708023861076045;0.9655172413793104;4;5;1;0.03;observation_noise;
26;qEI;linear;False;;False;0.0;none;0.0;0.0025364139847062848;0.0807502449582304;0.4926977390187448;0.027740982918636675;0.9393939393939394;0.5399983195633108;0.5319833643183636;0.5677289022980858;0.5223184098786813;0.5370020226119809;0.005018658293617362;0.009664954439682294;0.07122623617206468;0.9666666666666667;4;5;1;0.03;observation_noise;
27;qEI;linear;False;;False;0.0;none;0.0;0.0025746517835747934;0.08138106188064641;0.4850498858142186;0.02791147883181481;0.9393939393939394;0.5399508716654486;0.5319833643183636;0.5677289022980858;0.5223184098786813;0.5367665822209366;0.004783217902573078;0.009664954439682294;0.06839328874092436;0.967741935483871;4;5;1;0.03;observation_noise;
28;qEI;linear;False;;False;0.0;none;0.0;0.0025880235534457537;0.0814248425109724;0.48237542922717813;0.02793260192008127;0.9090909090909091;0.5381796942824726;0.5319833643183636;0.5677289022980858;0.5223184098786813;0.5365923172074794;0.0046089528891157805;0.009664954439682294;0.06644456760987326;0.96875;4;5;1;0.03;observation_noise;
29;qEI;linear;False;;False;0.0;none;0.0;0.00259761461256342;0.08169851370179892;0.48045714380337323;0.02789581585478431;0.9090909090909091;0.5371557210731245;0.5319833643183636;0.5677289022980858;0.5223184098786813;0.537808087144428;0.005824722826064388;0.009664954439682294;0.06597934248732226;0.9696969696969697;4;5;1;0.03;observation_noise;
30;qEI;linear;False;;False;0.0;none;0.0;0.0022727494042085582;0.07986067439234322;0.5454326784386044;0.0262363104072303;0.9090909090909091;0.5364578640112012;0.5319833643183636;0.5677289022980858;0.5223184098786813;0.5379887185181208;0.006005354199757229;0.009664954439682294;0.06826546218594687;0.9705882352941176;4;5;1;0.03;observation_noise;
31;qEI;linear;False;;False;0.0;none;0.0;0.0022768154030604303;0.0798237469772956;0.5446194474663976;0.026231885633552283;0.9090909090909091;0.5372658629276593;0.5319833643183636;0.5677289022980858;0.5223184098786813;0.5343669278879983;0.0023835635696347612;0.009664954439682294;0.06726281315499855;0.9428571428571428;4;5;1;0.03;observation_noise;
32;qEI;linear;False;;False;0.0;none;0.0;0.0012783145961643714;0.05300516950972994;0.7443272711829726;0.02082844093734399;1.0;0.5351082503806864;0.5319833643183636;0.5677289022980858;0.5223184098786813;0.535011914883595;0.003028550565231436;0.009664954439682294;0.06790035925398284;0.9444444444444444;4;5;1;0.03;observation_noise;
33;qEI;linear;False;;False;0.0;none;0.0;0.0010071048849060154;0.041863526656580226;0.798571294655099;0.01898404514144446;1.0;0.5346100960136335;0.5319833643183636;0.5677289022980858;0.5223184098786813;0.5353341403111671;0.003350775992803534;0.009664954439682294;0.06738980730211597;0.9459459459459459;4;5;1;0.03;observation_noise;
34;qEI;linear;False;;False;0.0;none;0.0;0.0007918697622682908;0.023353422137730024;0.8416199708629537;0.017395928372155478;1.0;0.5347493573950821;0.5319833643183636;0.5677289022980858;0.5223184098786813;0.5356656878907848;0.0036823235724212644;0.009664954439682294;0.0674644072501482;0.9473684210526315;4;5;1;0.03;observation_noise;
35;qEI;linear;False;;False;0.0;none;0.0;0.0006351305055897117;0.021943942701372104;0.8729690249909502;0.01634671029724097;1.0;0.5346063937936648;0.5319833643183636;0.5677289022980858;0.5223184098786813;0.5358788260731562;0.0038954617547926063;0.009664954439682294;0.06851934854878625;0.9487179487179487;4;5;1;0.03;observation_noise;
36;qEI;linear;False;;;;;;;;;;;;0.5319833643183636;0.5677289022980858;;0.5353007303749541;0.0033173660565904983;;;;4;5;1;0.03;observation_noise;
1;Random;linear;False;;False;0.0;none;0.0;0.004100879077742776;0.11772580040938352;0.17987508182458345;0.03601168447519014;0.782608695652174;0.4382070337181023;0.5319833643183636;0.4476982740740564;0.45668656045337613;0.4576504019979964;0.07433296232036718;0.07529680386498744;;;4;5;1;0.03;observation_noise;
2;Random;linear;False;;False;0.0;none;0.0;0.004140506080374978;0.11217430625608574;0.17195017312204253;0.036118762531276216;0.6521739130434783;0.4387884289387949;0.5319833643183636;0.4476982740740564;0.45668656045337613;0.46009710079423854;0.07188626352412503;0.07529680386498744;;;4;5;1;0.03;observation_noise;
3;Random;linear;False;;False;0.0;none;0.0;0.004240792730914234;0.105769547816531;0.1518940877051409;0.03658470866470978;0.6956521739130435;0.43998697598061054;0.5319833643183636;0.4476982740740564;0.45668656045337613;0.4680703164860212;0.06391304783234236;0.07529680386498744;;;4;5;1;0.03;observation_noise;
4;Random;linear;False;;False;0.0;none;0.0;0.004506707204223382;0.1036662800295685;0.09871449339621485;0.03780794838360473;0.6521739130434783;0.4407278977139311;0.5319833643183636;0.4476982740740564;0.45668656045337613;0.4653604165742225;0.06662294774414107;0.07529680386498744;;;4;5;1;0.03;observation_noise;
5;Random;linear;False;;False;0.0;none;0.0;0.002964021516835235;0.10566360439378306;0.40723248408907475;0.030413923946615008;0.782608695652174;0.440293575910229;0.5319833643183636;0.4476982740740564;0.45668656045337613;0.4687272282867244;0.06325613603163915;0.07529680386498744;;;4;5;1;0.03;observation_noise;
6;Random;linear;False;;False;0.0;none;0.0;0.0024436717480380557;0.0994158835051744;0.5112959796145947;0.028023647563744796;0.9130434782608695;0.4398093308563788;0.5319833643183636;0.4476982740740564;0.45668656045337613;0.46722117573270033;0.06476218858566324;0.07529680386498744;;;4;5;1;0.03;observation_noise;
7;Random;linear;False;;False;0.0;none;0.0;0.0020929357200343704;0.09525986976057133;0.581438832113923;0.026065509843254186;0.9130434782608695;0.4400246353219059;0.5319833643183636;0.4476982740740564;0.45668656045337613;0.46752643872565147;0.0644569255927121;0.07529680386498744;;;4;5;1;0.03;observation_noise;
8;Random;linear;False;;False;0.0;none;0.0;0.0020130113149036503;0.0933099400050289;0.5974227211717125;0.025255528329626804;0.9130434782608695;0.43993666843692386;0.5319833643183636;0.4476982740740564;0.45668656045337613;0.46748929468142775;0.06449406963693582;0.07529680386498744;;;4;5;1;0.03;observation_noise;
9;Random;linear;False;;False;0.0;none;0.0;0.002173700966476078;0.09332254537513325;0.565286785229897;0.026192217571473594;0.9130434782608695;0.4398131921711906;0.5319833643183636;0.4476982740740564;0.45668656045337613;0.4646542791139588;0.06732908520440478;0.07529680386498744;;;4;5;1;0.03;observation_noise;
10;Random;linear;False;;False;0.0;none;0.0;0.0019903295448786256;0.08606131972442613;0.6019587936657316;0.025084921925379138;0.9130434782608695;0.44385499227780645;0.5319833643183636;0.4476982740740564;0.45668656045337613;0.4796599110103372;0.052323453308026346;0.07529680386498744;;;4;5;1;0.03;observation_noise;
11;Random;linear;False;;False;0.0;none;0.0;0.0020897628635221325;0.08418383626523554;0.582073364036994;0.025648499820390448;0.9130434782608695;0.4438337915017783;0.5319833643183636;0.4476982740740564;0.45668656045337613;0.4777372156156091;0.05424614870275446;0.07529680386498744;;;4;5;1;0.03;observation_noise;
12;Random;linear;False;;False;0.0;none;0.0;0.002242940229791944;0.08839614483531051;0.5514397919182321;0.02652797253814483;0.8260869565217391;0.44248556691075824;0.5319833643183636;0.4476982740740564;0.45668656045337613;0.47909355168568085;0.05288981263268272;0.07529680386498744;;;4;5;1;0.03;observation_noise;
13;Random;linear;False;;False;0.0;none;0.0;0.0021693703968549928;0.08516967990497142;0.5661528454059752;0.026121638852355793;0.8260869565217391;0.44256561018591745;0.5319833643183636;0.4476982740740564;0.45668656045337613;0.48024252710223647;0.0517408372161271;0.07529680386498744;;;4;5;1;0.03;observation_noise;
